mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.4396474361419678,0.0629997485294972,0.06897368431091308,0.010426917328095949,25,{'pca__n_components': 25},0.9392592592592592,0.9395770392749244,0.9293233082706767,0.9411764705882353,0.9613095238095238,0.942129120240524,0.010464544538044209,2
1.3968759536743165,0.12025937807601646,0.08767685890197754,0.03451752863275,26,{'pca__n_components': 26},0.9410029498525073,0.9397590361445783,0.9279279279279279,0.9427710843373494,0.9533834586466166,0.940968891381796,0.008110499581423751,5
1.3763803482055663,0.0726504091325148,0.10125617980957032,0.01970190617027285,27,{'pca__n_components': 27},0.9347181008902077,0.9427710843373494,0.9337349397590361,0.9395770392749244,0.9597615499254843,0.9421125428374004,0.009415008353333981,3
1.3875398635864258,0.06264214986277873,0.09775300025939941,0.017445860019288988,28,{'pca__n_components': 28},0.9347181008902077,0.9395770392749244,0.927710843373494,0.9409984871406959,0.9626307922272048,0.9411270525813054,0.011712379949162275,4
1.468648099899292,0.038800197873146466,0.08055105209350585,0.012649805411903975,29,"{'pca__n_components': 29, 'MODEL_NAME': 'svm_pca', 'TIME_ELAPSED_MIN': 0.15584368308385213}",0.9382352941176471,0.9411764705882353,0.927710843373494,0.9427710843373494,0.9611940298507463,0.9422175444534945,0.010842508318557112,1
1.326105785369873,0.04888259298072073,0.0739621639251709,0.01177616086735001,30,{'pca__n_components': 30},0.9359165424739195,0.9395770392749244,0.9307228915662651,0.9395770392749244,0.9533834586466166,0.93983539424733,0.007511040512274272,9
1.3697548866271974,0.03768161048902858,0.08832869529724122,0.00653729158220693,31,{'pca__n_components': 31},0.9378698224852071,0.9381598793363499,0.9274924471299094,0.9363636363636364,0.9610778443113772,0.9401927259252961,0.011150565223328824,7
1.3269679546356201,0.04091343979902993,0.0833242416381836,0.0066438953639018535,32,{'pca__n_components': 32},0.9378698224852071,0.9383458646616541,0.9274924471299094,0.9363636363636364,0.954954954954955,0.9390053451190724,0.008895390101620495,11
1.3246573448181151,0.025039955300344845,0.08437170982360839,0.009313878651705028,33,{'pca__n_components': 33},0.9364844903988183,0.9365558912386707,0.9307228915662651,0.9379727685325264,0.9548192771084337,0.9393110637689428,0.008144113329197823,10
1.3193908214569092,0.05597124872386639,0.07117919921875,0.0005685428519178642,34,{'pca__n_components': 34},0.9376854599406528,0.9365558912386707,0.927710843373494,0.9379727685325264,0.9596412556053812,0.939913243738145,0.010564973330498875,8
1.1038230895996093,0.2534646110858051,0.06693882942199707,0.019473700116259353,35,{'pca__n_components': 35},0.9375,0.9411764705882353,0.9272727272727272,0.9409984871406959,0.954954954954955,0.9403805279913225,0.008871766460331679,6
