mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__class_weight,param_svm__gamma,param_svm__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15.780379343032838,0.2014422689968847,3.2212604522705077,0.08704660752277238,0.501,,scale,linear,"{'svm__C': 0.501, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
43.161934566497806,0.925456318963577,8.425947189331055,0.9079866637215541,0.501,,scale,poly,"{'svm__C': 0.501, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.15591397849462366,0.13114754098360656,0.0947075208913649,0.1657754010695187,0.16085790884718498,0.14168047005725976,0.026337551783245563,183
29.80527081489563,0.3281804885913936,9.32487120628357,0.1762359235567086,0.501,,scale,rbf,"{'svm__C': 0.501, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9254658385093167,0.91875,0.9044585987261147,0.9273570324574961,0.8920634920634921,0.913618992351284,0.0134459001436736,131
16.999317836761474,0.7582647411799603,3.6237161636352537,0.03187932784161372,0.501,,scale,sigmoid,"{'svm__C': 0.501, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9349470499243571,0.9402756508422665,0.9135802469135802,0.9457831325301205,0.9375951293759512,0.9344362419172552,0.011027807085399844,31
15.800334215164185,0.1830067373528653,3.1810254096984862,0.056503223348608834,0.501,,auto,linear,"{'svm__C': 0.501, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
42.98021340370178,0.9594242941626491,8.70801420211792,0.8356657571997514,0.501,,auto,poly,"{'svm__C': 0.501, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.15591397849462366,0.13114754098360656,0.0947075208913649,0.1657754010695187,0.16085790884718498,0.14168047005725976,0.026337551783245563,183
29.765009737014772,0.2234612237373737,9.246854448318482,0.13777248158155758,0.501,,auto,rbf,"{'svm__C': 0.501, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9254658385093167,0.91875,0.9044585987261147,0.9273570324574961,0.8920634920634921,0.913618992351284,0.0134459001436736,131
16.97560782432556,0.7886269091876348,3.5497185230255126,0.10094295121483206,0.501,,auto,sigmoid,"{'svm__C': 0.501, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9349470499243571,0.9402756508422665,0.9135802469135802,0.9457831325301205,0.9375951293759512,0.9344362419172552,0.011027807085399844,31
15.908840656280518,0.10664530890517815,3.202114200592041,0.046918077450758,0.501,balanced,scale,linear,"{'svm__C': 0.501, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
43.23577566146851,0.9771339405560495,8.812942838668823,0.6727285979605705,0.501,balanced,scale,poly,"{'svm__C': 0.501, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.25757575757575757,0.23255813953488372,0.2047244094488189,0.2807017543859649,0.23076923076923078,0.24126585834293116,0.025855304114413058,167
30.184019470214842,0.2620799054703811,9.468141508102416,0.2318192416179926,0.501,balanced,scale,rbf,"{'svm__C': 0.501, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9363636363636364,0.9249617151607963,0.9211746522411128,0.9443609022556391,0.9183359013867488,0.9290393614815867,0.009812640044302157,105
17.896704292297365,0.8688742617303894,3.844724750518799,0.06470133212910209,0.501,balanced,scale,sigmoid,"{'svm__C': 0.501, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9378698224852071,0.950965824665676,0.933933933933934,0.9473684210526315,0.9388971684053651,0.9418070341085627,0.006336673091586757,11
15.808650970458984,0.21256939230307367,3.208629512786865,0.062066207688024566,0.501,balanced,auto,linear,"{'svm__C': 0.501, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
43.714767408370975,0.9568068159035458,8.64837579727173,0.8629524204119898,0.501,balanced,auto,poly,"{'svm__C': 0.501, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.25757575757575757,0.23255813953488372,0.2047244094488189,0.2807017543859649,0.23076923076923078,0.24126585834293116,0.025855304114413058,167
30.27413144111633,0.2697104344205758,9.54120364189148,0.08981627377644255,0.501,balanced,auto,rbf,"{'svm__C': 0.501, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9363636363636364,0.9249617151607963,0.9211746522411128,0.9443609022556391,0.9183359013867488,0.9290393614815867,0.009812640044302157,105
17.93273196220398,0.8834855435764424,3.8114530086517333,0.13749200732471037,0.501,balanced,auto,sigmoid,"{'svm__C': 0.501, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9378698224852071,0.950965824665676,0.933933933933934,0.9473684210526315,0.9388971684053651,0.9418070341085627,0.006336673091586757,11
16.0140869140625,0.24638218570426546,3.2282151222229003,0.05624769012488614,0.601,,scale,linear,"{'svm__C': 0.601, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
43.22704997062683,0.9298053723534184,8.746025609970093,0.85956183708277,0.601,,scale,poly,"{'svm__C': 0.601, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.18518518518518517,0.15633423180592992,0.12087912087912088,0.1994750656167979,0.18518518518518517,0.16941175773444378,0.028027996833375087,179
29.447658014297485,0.19653486974758566,9.0793851852417,0.08140795598794644,0.601,,scale,rbf,"{'svm__C': 0.601, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9287925696594427,0.922360248447205,0.9079365079365079,0.9355828220858896,0.8990536277602523,0.9187451551778596,0.013432122477426407,121
16.515277338027953,0.6587655830208838,3.4622946262359617,0.1308667945250987,0.601,,scale,sigmoid,"{'svm__C': 0.601, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.933933933933934,0.9390243902439024,0.9185867895545314,0.9476831091180867,0.9361702127659575,0.9350796871232824,0.009475490440610364,27
15.946122741699218,0.18600360756492992,3.2602609634399413,0.08268197640839975,0.601,,auto,linear,"{'svm__C': 0.601, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
42.92092037200928,0.8949260221379628,9.014287614822388,0.6576056401024625,0.601,,auto,poly,"{'svm__C': 0.601, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.18518518518518517,0.15633423180592992,0.12087912087912088,0.1994750656167979,0.18518518518518517,0.16941175773444378,0.028027996833375087,179
29.392918014526366,0.20966036453196937,9.005093336105347,0.14302186748216889,0.601,,auto,rbf,"{'svm__C': 0.601, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9287925696594427,0.922360248447205,0.9079365079365079,0.9355828220858896,0.8990536277602523,0.9187451551778596,0.013432122477426407,121
16.35638298988342,0.6260694849421586,3.4127377033233643,0.13990016716210688,0.601,,auto,sigmoid,"{'svm__C': 0.601, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.933933933933934,0.9390243902439024,0.9185867895545314,0.9476831091180867,0.9361702127659575,0.9350796871232824,0.009475490440610364,27
15.85556001663208,0.2057878816666089,3.249012851715088,0.05681635606390967,0.601,balanced,scale,linear,"{'svm__C': 0.601, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
43.26237964630127,0.7501668817564848,8.804136800765992,0.7349502250867144,0.601,balanced,scale,poly,"{'svm__C': 0.601, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.2706766917293233,0.23711340206185566,0.23255813953488372,0.30198019801980197,0.24873096446700507,0.25821187916257393,0.025550675624067896,165
29.832284450531006,0.18939084474001064,9.199220085144043,0.1678612877971277,0.601,balanced,scale,rbf,"{'svm__C': 0.601, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9379727685325264,0.9296636085626911,0.9183359013867488,0.9443609022556391,0.92,0.9300666361475212,0.010059251517356775,51
17.169621562957765,0.9023636218398406,3.6238296031951904,0.06201556738949289,0.601,balanced,scale,sigmoid,"{'svm__C': 0.601, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9380530973451328,0.9526627218934911,0.9355322338830585,0.948905109489051,0.9402985074626866,0.9430903340146839,0.006568639887843149,5
15.788051748275757,0.22924140944518645,3.2087488651275633,0.044818516482262635,0.601,balanced,auto,linear,"{'svm__C': 0.601, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
43.462142658233645,0.6637460945262854,8.676417827606201,0.8347689610512292,0.601,balanced,auto,poly,"{'svm__C': 0.601, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.2706766917293233,0.23711340206185566,0.23255813953488372,0.30198019801980197,0.24873096446700507,0.25821187916257393,0.025550675624067896,165
29.751258182525635,0.21456781899033567,9.377107238769531,0.15812318733574998,0.601,balanced,auto,rbf,"{'svm__C': 0.601, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9379727685325264,0.9296636085626911,0.9183359013867488,0.9443609022556391,0.92,0.9300666361475212,0.010059251517356775,51
16.948192501068114,0.7950294314255331,3.638810920715332,0.10386330325583881,0.601,balanced,auto,sigmoid,"{'svm__C': 0.601, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9380530973451328,0.9526627218934911,0.9355322338830585,0.948905109489051,0.9402985074626866,0.9430903340146839,0.006568639887843149,5
15.850539684295654,0.24096013488670034,3.18202657699585,0.06382697425238652,0.701,,scale,linear,"{'svm__C': 0.701, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
43.13214917182923,0.8213811212480808,8.83361620903015,0.7838758279418135,0.701,,scale,poly,"{'svm__C': 0.701, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.20887728459530025,0.176,0.1362397820163488,0.21354166666666666,0.20418848167539266,0.18776944299074166,0.02888999505081749,177
29.20380883216858,0.2127133457085533,9.071190214157104,0.15506335173410757,0.701,,scale,rbf,"{'svm__C': 0.701, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9323076923076923,0.9256965944272446,0.9165354330708662,0.9375951293759512,0.909375,0.9243019698363509,0.010255517367816096,115
15.933547735214233,0.6406350573463319,3.3096070766448973,0.07339243103704489,0.701,,scale,sigmoid,"{'svm__C': 0.701, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9355322338830585,0.9375951293759512,0.916923076923077,0.9476831091180867,0.9333333333333333,0.9342133765267013,0.009943221505614204,35
15.773647260665893,0.1501005822908119,3.2180076122283934,0.08560328446200462,0.701,,auto,linear,"{'svm__C': 0.701, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
44.71632642745972,0.5358636715580481,9.127885770797729,0.593193859934081,0.701,,auto,poly,"{'svm__C': 0.701, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.20887728459530025,0.176,0.1362397820163488,0.21354166666666666,0.20418848167539266,0.18776944299074166,0.02888999505081749,177
30.66680450439453,0.22044952429559014,9.384183406829834,0.09183958794966374,0.701,,auto,rbf,"{'svm__C': 0.701, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9323076923076923,0.9256965944272446,0.9165354330708662,0.9375951293759512,0.909375,0.9243019698363509,0.010255517367816096,115
16.20931839942932,0.67290849595539,3.379931163787842,0.13932883295962384,0.701,,auto,sigmoid,"{'svm__C': 0.701, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9355322338830585,0.9375951293759512,0.916923076923077,0.9476831091180867,0.9333333333333333,0.9342133765267013,0.009943221505614204,35
15.706149196624756,0.21979278804631205,3.182640790939331,0.04116729522789841,0.701,balanced,scale,linear,"{'svm__C': 0.701, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
42.44085717201233,0.6678962648474558,8.73537573814392,0.7056021186764656,0.701,balanced,scale,poly,"{'svm__C': 0.701, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.275,0.23711340206185566,0.24615384615384617,0.3103448275862069,0.24936386768447838,0.2635951886972774,0.02654661714036898,163
29.12279143333435,0.17647343131424464,9.208573961257935,0.056824727042109086,0.701,balanced,scale,rbf,"{'svm__C': 0.701, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9347496206373292,0.9361702127659575,0.916923076923077,0.9443609022556391,0.9230769230769231,0.9310561471317852,0.009800240943920303,45
16.174344396591188,0.7850534412689468,3.412803554534912,0.0750885845957098,0.701,balanced,scale,sigmoid,"{'svm__C': 0.701, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9397944199706314,0.9465875370919882,0.9323308270676691,0.9501466275659824,0.9450222882615156,0.9427763399915573,0.006195017887846664,7
15.435035228729248,0.19237552307295966,3.182819366455078,0.05182957014450458,0.701,balanced,auto,linear,"{'svm__C': 0.701, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
43.38186869621277,0.9026079963140233,8.658325481414796,0.6845922758605928,0.701,balanced,auto,poly,"{'svm__C': 0.701, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.275,0.23711340206185566,0.24615384615384617,0.3103448275862069,0.24936386768447838,0.2635951886972774,0.02654661714036898,163
29.85952000617981,0.2695302932634605,9.201958990097046,0.0878297053394006,0.701,balanced,auto,rbf,"{'svm__C': 0.701, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9347496206373292,0.9361702127659575,0.916923076923077,0.9443609022556391,0.9230769230769231,0.9310561471317852,0.009800240943920303,45
16.289847564697265,0.91373894283223,3.438225603103638,0.1676272972043357,0.701,balanced,auto,sigmoid,"{'svm__C': 0.701, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9397944199706314,0.9465875370919882,0.9323308270676691,0.9501466275659824,0.9450222882615156,0.9427763399915573,0.006195017887846664,7
15.504552173614503,0.18345332546719625,3.1919100284576416,0.07236830143910768,0.801,,scale,linear,"{'svm__C': 0.801, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
42.615548276901244,0.7751529997148917,8.672059535980225,0.7260091603601846,0.801,,scale,poly,"{'svm__C': 0.801, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.2268041237113402,0.2,0.15633423180592992,0.2365038560411311,0.21354166666666666,0.2066367756450136,0.028002980723782246,175
28.65442943572998,0.2690258852691484,9.079670524597168,0.017786740551777452,0.801,,scale,rbf,"{'svm__C': 0.801, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9355828220858896,0.9256965944272446,0.9184952978056427,0.9409984871406959,0.9144634525660964,0.9270473308051139,0.010008047993739944,109
15.04722695350647,0.6509282961222492,3.1014003276824953,0.19682452660875024,0.801,,scale,sigmoid,"{'svm__C': 0.801, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9343283582089552,0.9377845220030349,0.9155145929339478,0.9476831091180867,0.9349470499243571,0.9340515264376762,0.010433137630936265,37
15.424098348617553,0.1907771840598859,3.197860860824585,0.08740256205480858,0.801,,auto,linear,"{'svm__C': 0.801, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
42.389621353149415,0.724626462613598,8.770891427993774,0.7475845820473649,0.801,,auto,poly,"{'svm__C': 0.801, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.2268041237113402,0.2,0.15633423180592992,0.2365038560411311,0.21354166666666666,0.2066367756450136,0.028002980723782246,175
28.65489525794983,0.23537963199739032,9.028700590133667,0.08137514200553783,0.801,,auto,rbf,"{'svm__C': 0.801, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9355828220858896,0.9256965944272446,0.9184952978056427,0.9409984871406959,0.9144634525660964,0.9270473308051139,0.010008047993739944,109
15.106329584121704,0.7233769067315573,3.098782777786255,0.15986526623514402,0.801,,auto,sigmoid,"{'svm__C': 0.801, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9343283582089552,0.9377845220030349,0.9155145929339478,0.9476831091180867,0.9349470499243571,0.9340515264376762,0.010433137630936265,37
15.60600323677063,0.2369946808238836,3.1812388420104982,0.04281781516465223,0.801,balanced,scale,linear,"{'svm__C': 0.801, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
42.59403519630432,0.7350295226662852,8.666205739974975,0.7532097429285605,0.801,balanced,scale,poly,"{'svm__C': 0.801, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.275,0.2416452442159383,0.2506393861892583,0.31862745098039214,0.24936386768447838,0.26705518981401344,0.02811030043716775,161
29.03752417564392,0.20901807506441622,9.129515218734742,0.15199030634041497,0.801,balanced,scale,rbf,"{'svm__C': 0.801, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9333333333333333,0.9377845220030349,0.9185867895545314,0.9443609022556391,0.9249617151607963,0.931805452461467,0.009135565678854056,43
15.664678812026978,0.7879372744987119,3.275621795654297,0.08168898691881396,0.801,balanced,scale,sigmoid,"{'svm__C': 0.801, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9382352941176471,0.948301329394387,0.9325337331334332,0.9532163742690059,0.9450222882615156,0.9434618038351978,0.00731774414312725,3
15.457841300964356,0.2299588430030809,3.174004077911377,0.07835047722866946,0.801,balanced,auto,linear,"{'svm__C': 0.801, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
42.99500856399536,0.7871291324504722,8.595366382598877,0.7018460051463391,0.801,balanced,auto,poly,"{'svm__C': 0.801, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.275,0.2416452442159383,0.2506393861892583,0.31862745098039214,0.24936386768447838,0.26705518981401344,0.02811030043716775,161
29.3095504283905,0.34212776423628893,9.169296503067017,0.1267851158103036,0.801,balanced,auto,rbf,"{'svm__C': 0.801, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9333333333333333,0.9377845220030349,0.9185867895545314,0.9443609022556391,0.9249617151607963,0.931805452461467,0.009135565678854056,43
15.635122871398925,0.768812802420275,3.25380597114563,0.09482818809695868,0.801,balanced,auto,sigmoid,"{'svm__C': 0.801, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9382352941176471,0.948301329394387,0.9325337331334332,0.9532163742690059,0.9450222882615156,0.9434618038351978,0.00731774414312725,3
15.539963865280152,0.20419888073687015,3.1868171215057375,0.028890136907038497,0.901,,scale,linear,"{'svm__C': 0.901, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
43.47268404960632,0.6510152677285233,8.191165685653687,0.5406322495512538,0.901,,scale,poly,"{'svm__C': 0.901, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.25316455696202533,0.21875,0.176,0.2544529262086514,0.22279792746113988,0.2250330821263633,0.028655272751975033,171
35.416701030731204,0.12006737431391258,9.001796245574951,0.13067169901010217,0.901,,scale,rbf,"{'svm__C': 0.901, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9341500765696784,0.9290123456790124,0.9190031152647975,0.9425981873111783,0.9178294573643411,0.9285186364378015,0.009327318071430474,107
14.39272780418396,0.7300673687517074,2.9894606590271,0.24365827787277816,0.901,,scale,sigmoid,"{'svm__C': 0.901, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9345238095238095,0.9379727685325264,0.9143730886850153,0.9478390461997019,0.9367469879518072,0.9342911401785721,0.010953668276002365,33
15.384242343902589,0.21933133320335535,3.1919071674346924,0.07878901421494182,0.901,,auto,linear,"{'svm__C': 0.901, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
43.791431999206544,0.2348633366250397,8.080910348892212,0.4525135884256207,0.901,,auto,poly,"{'svm__C': 0.901, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.25316455696202533,0.21875,0.176,0.2544529262086514,0.22279792746113988,0.2250330821263633,0.028655272751975033,171
35.44749665260315,0.1203101870460339,8.982449197769165,0.10212016904754811,0.901,,auto,rbf,"{'svm__C': 0.901, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9341500765696784,0.9290123456790124,0.9190031152647975,0.9425981873111783,0.9178294573643411,0.9285186364378015,0.009327318071430474,107
14.25932879447937,0.8064532019243267,2.9794432163238525,0.24326644408063502,0.901,,auto,sigmoid,"{'svm__C': 0.901, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9345238095238095,0.9379727685325264,0.9143730886850153,0.9478390461997019,0.9367469879518072,0.9342911401785721,0.010953668276002365,33
15.210215759277343,0.37691412036841043,3.1864375114440917,0.04655314890736823,0.901,balanced,scale,linear,"{'svm__C': 0.901, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
44.1478545665741,0.32676446388171876,8.43009843826294,0.46880930077189276,0.901,balanced,scale,poly,"{'svm__C': 0.901, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.2793017456359102,0.24615384615384617,0.2506393861892583,0.31862745098039214,0.25888324873096447,0.2707211355380742,0.026516432103753963,159
36.08269038200378,0.30596198419241144,9.391770267486573,0.0935923129609289,0.901,balanced,scale,rbf,"{'svm__C': 0.901, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9333333333333333,0.9377845220030349,0.9185867895545314,0.9461077844311377,0.926605504587156,0.9324835867818386,0.00940333524312094,41
14.592574882507325,1.0017984781578135,3.089508867263794,0.23975620163831005,0.901,balanced,scale,sigmoid,"{'svm__C': 0.901, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid', 'MODEL_NAME': 'svm', 'TIME_ELAPSED_MIN': 55.44311033089956}",0.9396170839469808,0.9498525073746312,0.9313432835820895,0.9530791788856305,0.9450222882615156,0.9437828684101696,0.007705778326317612,1
15.010454225540162,0.3748577741023987,3.218093204498291,0.09451161794248893,0.901,balanced,auto,linear,"{'svm__C': 0.901, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
44.11375226974487,0.3661313599165612,8.218233251571656,0.20504855135712227,0.901,balanced,auto,poly,"{'svm__C': 0.901, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.2793017456359102,0.24615384615384617,0.2506393861892583,0.31862745098039214,0.25888324873096447,0.2707211355380742,0.026516432103753963,159
36.04298844337463,0.36756306276918704,9.434086990356445,0.2201865178137599,0.901,balanced,auto,rbf,"{'svm__C': 0.901, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9333333333333333,0.9377845220030349,0.9185867895545314,0.9461077844311377,0.926605504587156,0.9324835867818386,0.00940333524312094,41
14.870993375778198,0.709120699165584,3.049018383026123,0.2505173701319286,0.901,balanced,auto,sigmoid,"{'svm__C': 0.901, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9396170839469808,0.9498525073746312,0.9313432835820895,0.9530791788856305,0.9450222882615156,0.9437828684101696,0.007705778326317612,1
15.114678764343262,0.369233084564203,3.219396734237671,0.03112539215064724,1.001,,scale,linear,"{'svm__C': 1.001, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
