mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gbdt_pca__learning_rate,param_gbdt_pca__max_depth,param_gbdt_pca__max_features,param_gbdt_pca__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.0873315811157227,0.08892162454092788,0.007790994644165039,0.001449285333498397,0.05,5,sqrt,100,5,"{'gbdt_pca__learning_rate': 0.05, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 100, 'pca__n_components': 5}",0.8723404255319149,0.8593272171253823,0.8524096385542169,0.8706240487062404,0.8918918918918919,0.8693186443619293,0.013462019474201132,55
1.2186437129974366,0.06065895763291139,0.011535930633544921,0.003526218691566171,0.05,5,sqrt,100,10,"{'gbdt_pca__learning_rate': 0.05, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 100, 'pca__n_components': 10}",0.91350531107739,0.9012345679012346,0.901840490797546,0.9129770992366413,0.926605504587156,0.9112325947199935,0.009302763565654659,38
1.5024532318115233,0.028789516089135058,0.012521791458129882,0.0023977089046949263,0.05,5,sqrt,100,20,"{'gbdt_pca__learning_rate': 0.05, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 100, 'pca__n_components': 20}",0.9093701996927803,0.9107981220657277,0.8975155279503105,0.8987730061349694,0.9290123456790124,0.90909384030456,0.0113164017436087,43
1.3480463981628419,0.14710672153776083,0.010585498809814454,0.003791790964934321,0.05,5,sqrt,200,5,"{'gbdt_pca__learning_rate': 0.05, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 200, 'pca__n_components': 5}",0.8774583963691377,0.8584474885844748,0.8567164179104477,0.8734939759036144,0.8938714499252616,0.8719975457385871,0.013620901539879424,52
1.7493905544281005,0.048946665135513906,0.01311025619506836,0.003461703133657897,0.05,5,sqrt,200,10,"{'gbdt_pca__learning_rate': 0.05, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 200, 'pca__n_components': 10}",0.9175412293853074,0.9062980030721967,0.9179331306990881,0.9212121212121213,0.9397590361445783,0.9205487041026583,0.010848461528590286,14
2.2237270355224608,0.03527222090249406,0.01534099578857422,0.0020557919582230243,0.05,5,sqrt,200,20,"{'gbdt_pca__learning_rate': 0.05, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 200, 'pca__n_components': 20}",0.9263157894736842,0.9175738724727839,0.901840490797546,0.918429003021148,0.9420731707317073,0.9212464652993739,0.013095553328318516,11
1.4218931674957276,0.04322855386492625,0.015986537933349608,0.007906713503886472,0.05,5,100,100,5,"{'gbdt_pca__learning_rate': 0.05, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 100, 'pca__n_components': 5}",0.8757575757575757,0.8509984639016898,0.8455772113943029,0.8614916286149162,0.8869047619047619,0.8641459283146492,0.015345965190728516,69
2.319603157043457,0.06069036932974538,0.011159038543701172,0.003012310746585076,0.05,5,100,100,10,"{'gbdt_pca__learning_rate': 0.05, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 100, 'pca__n_components': 10}",0.9118541033434651,0.8998459167950693,0.9049773755656109,0.9016641452344932,0.927710843373494,0.9092104768624264,0.01011744607001257,42
3.820532274246216,0.063850247053083,0.010232782363891602,0.0012033408200831709,0.05,5,100,100,20,"{'gbdt_pca__learning_rate': 0.05, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 100, 'pca__n_components': 20}",0.908256880733945,0.9057187017001546,0.8987730061349694,0.8936170212765957,0.9422492401215805,0.9097229699934491,0.017061331268700082,40
1.6761678218841554,0.16240344071415216,0.011281728744506836,0.002780906976649615,0.05,5,100,200,5,"{'gbdt_pca__learning_rate': 0.05, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 200, 'pca__n_components': 5}",0.8723404255319149,0.8509984639016898,0.8455772113943029,0.8645357686453576,0.8809523809523809,0.8628808500851293,0.013110374245730035,70
3.5821439743041994,0.23553977586921326,0.013223934173583984,0.003297380188401093,0.05,5,100,200,10,"{'gbdt_pca__learning_rate': 0.05, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 200, 'pca__n_components': 10}",0.9115442278860569,0.9051987767584098,0.9118086696562033,0.9126506024096386,0.9420505200594353,0.9166505593539489,0.012975511557678206,27
6.818712663650513,0.1200380825978868,0.018037986755371094,0.0059035858126989665,0.05,5,100,200,20,"{'gbdt_pca__learning_rate': 0.05, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 200, 'pca__n_components': 20}",0.9223744292237442,0.9090909090909091,0.901840490797546,0.9046898638426626,0.9486404833836858,0.9173272352677095,0.017166089561177905,26
0.8898994445800781,0.08208403776512277,0.008807373046875,0.0030484263721221247,0.1,3,sqrt,100,5,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 100, 'pca__n_components': 5}",0.8776758409785933,0.8518518518518519,0.8506787330316742,0.8702290076335878,0.8862275449101796,0.8673325956811773,0.014066951357738272,60
1.0665232181549071,0.06747819970144944,0.018146753311157227,0.013644668301454511,0.1,3,sqrt,100,10,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 100, 'pca__n_components': 10}",0.9129129129129129,0.8992248062015504,0.9104704097116844,0.9124423963133641,0.9379727685325264,0.9146046587344078,0.012706201770421088,35
1.216036081314087,0.03430696785409242,0.010829830169677734,0.0028447919294127422,0.1,3,sqrt,100,20,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 100, 'pca__n_components': 20}",0.901840490797546,0.909375,0.8919753086419753,0.9065849923430321,0.9323076923076923,0.908416696818049,0.013331308131904585,44
1.0257511615753174,0.0768733305649608,0.008163833618164062,0.0018665996426859958,0.1,3,sqrt,200,5,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 200, 'pca__n_components': 5}",0.8780487804878049,0.852760736196319,0.8524096385542169,0.8706240487062404,0.8955223880597015,0.8698731184008566,0.016267127183272504,54
1.3329349994659423,0.03143704833186954,0.013321590423583985,0.003859786862018411,0.1,3,sqrt,200,10,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 200, 'pca__n_components': 10}",0.9239940387481371,0.9193302891933028,0.9110105580693816,0.9256449165402124,0.9321266968325792,0.9224212998767227,0.0070259421810936265,8
1.6734552383422852,0.04100800533017331,0.013386154174804687,0.003862535189858584,0.1,3,sqrt,200,20,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 200, 'pca__n_components': 20}",0.918429003021148,0.9147286821705426,0.9057750759878419,0.9216867469879518,0.9390243902439024,0.9199287796822773,0.010930237547315792,15
1.1469274044036866,0.033854847617236145,0.010080862045288085,0.0033160984433381743,0.1,3,100,100,5,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 100, 'pca__n_components': 5}",0.8746177370030581,0.8519083969465648,0.8537313432835821,0.8736681887366818,0.8918918918918919,0.8691635115723557,0.0148493148811345,57
1.6924817562103271,0.1207070779387059,0.013134050369262695,0.003150113346754075,0.1,3,100,100,10,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 100, 'pca__n_components': 10}",0.9186746987951807,0.9096573208722741,0.9167927382753404,0.9198184568835098,0.9179331306990881,0.9165752691050788,0.003596525008674644,28
2.990462636947632,0.0964869670979585,0.009012365341186523,0.001618365734152729,0.1,3,100,100,20,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 100, 'pca__n_components': 20}",0.9195751138088012,0.9079563182527302,0.9015384615384615,0.9154078549848943,0.9375951293759512,0.9164145755921677,0.01226751183693483,30
1.6316759586334229,0.23363172927628095,0.00903477668762207,0.0028050455699944396,0.1,3,100,200,5,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 200, 'pca__n_components': 5}",0.8780487804878049,0.8571428571428571,0.8507462686567164,0.8683812405446294,0.8918918918918919,0.86924220774478,0.01469557231072996,56
2.3902905941009522,0.1213819547983465,0.009078598022460938,0.0015615260146881822,0.1,3,100,200,10,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 200, 'pca__n_components': 10}",0.9177877428998505,0.908256880733945,0.9175412293853074,0.9186746987951807,0.9373134328358209,0.9199147969300208,0.009490158760926385,16
4.6804759979248045,0.10055889998979632,0.014997005462646484,0.004739865862195001,0.1,3,100,200,20,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 200, 'pca__n_components': 20}",0.9279279279279279,0.913312693498452,0.9140271493212669,0.9154078549848943,0.954954954954955,0.9251261161374993,0.015841706935640167,3
0.9645505905151367,0.08629188701743686,0.008595418930053712,0.0019307905854499376,0.1,5,sqrt,100,5,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 100, 'pca__n_components': 5}",0.8793893129770992,0.8610271903323263,0.8528974739970282,0.8787878787878788,0.8922155688622755,0.8728634849913217,0.01407783711501083,49
1.3431746006011962,0.046059805168474105,0.011952066421508789,0.0025991949220386516,0.1,5,sqrt,100,10,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 100, 'pca__n_components': 10}",0.9093655589123867,0.9093701996927803,0.9088145896656535,0.91350531107739,0.9343283582089552,0.9150768035114332,0.009772317135719789,33
1.6307273387908936,0.04293248050119351,0.01683344841003418,0.001943423191170221,0.1,5,sqrt,100,20,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 100, 'pca__n_components': 20}",0.9181818181818182,0.9178294573643411,0.9057750759878419,0.9181818181818182,0.9440242057488654,0.920798475092937,0.012551063207763962,13
1.1681632041931151,0.0883307067425912,0.011168432235717774,0.0006110553930154403,0.1,5,sqrt,200,5,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 200, 'pca__n_components': 5}",0.8793893129770992,0.859304084720121,0.8476621417797888,0.8787878787878788,0.8991097922848664,0.8728506421099509,0.01780740143864861,50
1.9063103675842286,0.09674315217515772,0.016154718399047852,0.004353423139375723,0.1,5,sqrt,200,10,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 200, 'pca__n_components': 10}",0.9198813056379822,0.9085365853658537,0.9170437405731523,0.9167927382753404,0.937125748502994,0.9198760236710646,0.00941981286578823,17
2.571950626373291,0.16846453783332827,0.0216123104095459,0.004169830177388781,0.1,5,sqrt,200,20,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 200, 'pca__n_components': 20}",0.9357249626307922,0.9197530864197531,0.9101978691019786,0.91350531107739,0.9422492401215805,0.9242860938702988,0.012560046600725808,6
1.5723653793334962,0.13071824253057637,0.012726831436157226,0.0018045553670725163,0.1,5,100,100,5,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 100, 'pca__n_components': 5}",0.8767123287671232,0.8506787330316742,0.844311377245509,0.8653555219364599,0.8977777777777778,0.8669671477517088,0.019107366143539035,61
2.577778673171997,0.06110427304136816,0.011799383163452148,0.0019866303915307775,0.1,5,100,100,10,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 100, 'pca__n_components': 10}",0.9170437405731523,0.9046153846153846,0.9156626506024096,0.9079939668174962,0.9420505200594353,0.9174732525335756,0.01313534517250065,25
4.370820331573486,0.12677100305997976,0.017726039886474608,0.006142677024916361,0.1,5,100,100,20,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 100, 'pca__n_components': 20}",0.9288956127080181,0.9090909090909091,0.9046898638426626,0.9126506024096386,0.9427710843373494,0.9196196144777155,0.01417288199472601,20
1.5731744289398193,0.1272730092436036,0.008438396453857421,0.0016664301432322,0.1,5,100,200,5,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 200, 'pca__n_components': 5}",0.8767123287671232,0.8506787330316742,0.8430493273542601,0.8627450980392157,0.8986784140969163,0.866372780257838,0.019768696937746043,63
3.286710739135742,0.5891508654773805,0.01631588935852051,0.005227140092486229,0.1,5,100,200,10,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 200, 'pca__n_components': 10}",0.9145427286356822,0.9090909090909091,0.9085457271364318,0.9046898638426626,0.9408284023668639,0.9155395262145098,0.013028690835204136,31
6.553090286254883,0.5598478937299648,0.014575576782226563,0.0033638238655918327,0.1,5,100,200,20,"{'gbdt_pca__learning_rate': 0.1, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 200, 'pca__n_components': 20}",0.9181818181818182,0.9119010819165378,0.9079939668174962,0.9140271493212669,0.9470499243570348,0.9198307881188308,0.014001951875892754,18
1.0551218509674072,0.07459864556113018,0.01184253692626953,0.0024250218688252182,0.2,3,sqrt,100,5,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 100, 'pca__n_components': 5}",0.8744326777609682,0.8501529051987767,0.8464977645305514,0.8648648648648649,0.8898809523809523,0.8651658329472227,0.01594168686934818,68
1.1992392539978027,0.03891990956494367,0.01246051788330078,0.0027111066332071027,0.2,3,sqrt,100,10,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 100, 'pca__n_components': 10}",0.9258160237388724,0.9174311926605505,0.9156626506024096,0.9226100151745068,0.93993993993994,0.9242919644232558,0.008620279508719119,5
1.4996775150299073,0.035972594828203655,0.01158599853515625,0.002287997855699037,0.2,3,sqrt,100,20,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 100, 'pca__n_components': 20}",0.9165402124430956,0.9127725856697819,0.9121212121212121,0.9256449165402124,0.9390243902439024,0.921220663403641,0.010125446730409464,12
1.1070708274841308,0.14677728182671765,0.012395954132080078,0.0028082223224205386,0.2,3,sqrt,200,5,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 200, 'pca__n_components': 5}",0.8710166919575114,0.8501529051987767,0.8464977645305514,0.8710166919575114,0.8931750741839762,0.8663718255656654,0.016849898420976294,64
1.4956006050109862,0.1464312195937707,0.014230585098266602,0.003766880858776358,0.2,3,sqrt,200,10,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 200, 'pca__n_components': 10}",0.9217134416543574,0.9099236641221374,0.9055472263868066,0.9237804878048781,0.9479940564635958,0.9217917752863551,0.014800392454840269,10
1.9507736206054687,0.17191021567635842,0.017847204208374025,0.004416907263602844,0.2,3,sqrt,200,20,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 200, 'pca__n_components': 20}",0.9209726443768997,0.9197530864197531,0.9159159159159159,0.9274924471299094,0.9424242424242424,0.9253116672533441,0.009333821440871184,2
1.280953550338745,0.11183178287737908,0.013945198059082032,0.0026969513787368114,0.2,3,100,100,5,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 100, 'pca__n_components': 5}",0.8731117824773413,0.8475609756097561,0.8455772113943029,0.8636363636363636,0.8961424332344213,0.865205753270437,0.018540033892719653,67
1.9619715690612793,0.10312290895534212,0.011233711242675781,0.003137471226555685,0.2,3,100,100,10,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 100, 'pca__n_components': 10}",0.9200603318250377,0.9099236641221374,0.9151515151515152,0.9165402124430956,0.9331352154531947,0.9189621877989961,0.007799522217374493,22
2.922233152389526,0.07620620813444699,0.010959911346435546,0.002842632547634981,0.2,3,100,100,20,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 100, 'pca__n_components': 20}",0.9323308270676691,0.9185867895545314,0.9090909090909091,0.9216867469879518,0.9375951293759512,0.9238580804154026,0.010110039516223638,7
1.113368272781372,0.09087358703782757,0.008539104461669922,0.0033741685998830867,0.2,3,100,200,5,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 200, 'pca__n_components': 5}",0.8731117824773413,0.8475609756097561,0.8597285067873304,0.8636363636363636,0.8869047619047619,0.8661884780831107,0.013208519408327433,66
1.914543914794922,0.22284152331724572,0.010895872116088867,0.0027053899613315655,0.2,3,100,200,10,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 200, 'pca__n_components': 10}",0.9172932330827067,0.91324200913242,0.9140271493212669,0.9170437405731523,0.9373134328358209,0.9197839129890732,0.00890991505368195,19
3.883092498779297,0.5335377211298613,0.017903470993041994,0.012225748639976247,0.2,3,100,200,20,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 3, 'gbdt_pca__max_features': 100, 'gbdt_pca__n_estimators': 200, 'pca__n_components': 20, 'MODEL_NAME': 'gbdt_pca', 'TIME_ELAPSED_MIN': 1.18968292872111}",0.9388971684053651,0.9185867895545314,0.9112781954887218,0.9170437405731523,0.9483282674772037,0.9268268322997949,0.01423637610663663,1
0.9237170219421387,0.10430864949810087,0.00966801643371582,0.002268357186297104,0.2,5,sqrt,100,5,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 100, 'pca__n_components': 5}",0.8734939759036144,0.8536953242835595,0.8419497784342689,0.863568215892054,0.8985074626865671,0.8662429514400127,0.01922670774702035,65
1.0598713874816894,0.03286342448047022,0.008986949920654297,0.0017281786979548694,0.2,5,sqrt,100,10,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 100, 'pca__n_components': 10}",0.9022556390977443,0.9065849923430321,0.9112781954887218,0.9142857142857143,0.9327354260089686,0.9134279934448362,0.010486013868461042,37
1.45981764793396,0.044900989218155045,0.016451263427734376,0.0030903135230965404,0.2,5,sqrt,100,20,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 100, 'pca__n_components': 20}",0.933933933933934,0.9152542372881356,0.9088191330343797,0.9123867069486404,0.9406392694063926,0.9222066561222965,0.01265925417392867,9
0.957945728302002,0.07038538443758241,0.011893224716186524,0.002448698773418457,0.2,5,sqrt,200,5,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 200, 'pca__n_components': 5}",0.8734939759036144,0.8536953242835595,0.844903988183161,0.863568215892054,0.8985074626865671,0.8668337933897912,0.018502859676757195,62
1.4211687088012694,0.0874826764722274,0.011515283584594726,0.0029923248910450444,0.2,5,sqrt,200,10,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 200, 'pca__n_components': 10}",0.9085457271364318,0.9032258064516129,0.9110105580693816,0.9090909090909091,0.9417040358744395,0.9147154073245549,0.013739161846566329,34
1.748999786376953,0.17817119907690698,0.012818384170532226,0.0022733123746121403,0.2,5,sqrt,200,20,"{'gbdt_pca__learning_rate': 0.2, 'gbdt_pca__max_depth': 5, 'gbdt_pca__max_features': 'sqrt', 'gbdt_pca__n_estimators': 200, 'pca__n_components': 20}",0.9193302891933028,0.9209302325581395,0.9110105580693816,0.918429003021148,0.9532428355957768,0.9245885836875496,0.014726863617674743,4
