mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_stacking_pca__final_estimator,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.04416127204895,0.09889645223889224,0.060614490509033205,0.004392915906799264,10,LogisticRegression(max_iter=500),"{'pca__n_components': 10, 'stacking_pca__final_estimator': LogisticRegression(max_iter=500)}",0.9323529411764706,0.9327354260089686,0.9196428571428571,0.9453471196454948,0.9530791788856305,0.9366315045718843,0.01156362928156374,5
6.292863178253174,0.08925442773345046,0.06784086227416992,0.009428851735763352,10,GradientBoostingClassifier(),"{'pca__n_components': 10, 'stacking_pca__final_estimator': GradientBoostingClassifier()}",0.9286754002911208,0.9276218611521418,0.9239766081871345,0.9425625920471281,0.9502923976608187,0.9346257718676689,0.010062829150974777,6
9.737501955032348,0.11501990321367511,0.06481871604919434,0.009402334002633203,25,LogisticRegression(max_iter=500),"{'pca__n_components': 25, 'stacking_pca__final_estimator': 'LogisticRegression(max_iter=500)', 'MODEL_NAME': 'stacking_pca', 'TIME_ELAPSED_MIN': 0.6404516021410624}",0.9425625920471281,0.9446935724962631,0.9285714285714286,0.9429429429429429,0.9676470588235294,0.9452835189762585,0.012590882864758443,1
9.981934213638306,0.12573390314392563,0.07362408638000488,0.005637323344810003,25,GradientBoostingClassifier(),"{'pca__n_components': 25, 'stacking_pca__final_estimator': GradientBoostingClassifier()}",0.9276218611521418,0.9378698224852071,0.9244444444444444,0.9380530973451328,0.9622093023255814,0.9380397055505014,0.01324810216081001,3
13.61632866859436,0.4669923920131391,0.08872661590576172,0.01435828875535562,50,LogisticRegression(max_iter=500),"{'pca__n_components': 50, 'stacking_pca__final_estimator': LogisticRegression(max_iter=500)}",0.9451851851851852,0.9365558912386707,0.9279279279279279,0.9443609022556391,0.9598811292719168,0.942782207175868,0.010583537597991364,2
13.352524948120116,0.09302057017949517,0.06571474075317382,0.002419844703136183,50,GradientBoostingClassifier(),"{'pca__n_components': 50, 'stacking_pca__final_estimator': GradientBoostingClassifier()}",0.9311377245508982,0.9337349397590361,0.9287833827893175,0.9335347432024169,0.9567809239940388,0.9367943428591415,0.010155010336167607,4
