mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gbdt__learning_rate,param_gbdt__max_depth,param_gbdt__max_features,param_gbdt__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
7.798787784576416,1.0288423627796355,0.010802459716796876,0.004391709405183774,0.1,1,130,500,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 1, 'gbdt__max_features': 130, 'gbdt__n_estimators': 500}",0.9223744292237442,0.9470499243570348,0.9151515151515152,0.9295352323838081,0.9450222882615156,0.9318266778755235,0.012478206167430252,46
2.674561023712158,0.06768790610579739,0.006917381286621093,0.0016612296494375115,0.1,3,sqrt,100,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 3, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 100}",0.9300911854103343,0.9065420560747663,0.9001536098310292,0.9226100151745068,0.9361702127659575,0.9191134158513188,0.013719951044107438,241
5.318683052062989,0.06423606823325499,0.014667654037475586,0.002789835206791927,0.1,3,sqrt,200,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 3, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 200}",0.9337349397590361,0.9310872894333844,0.9198184568835098,0.9327354260089686,0.9505247376311844,0.9335801699432167,0.009833159408007835,20
7.576790809631348,0.3609899806011876,0.015803766250610352,0.005772326088932419,0.1,3,sqrt,300,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 3, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 300}",0.9387144992526159,0.9406392694063926,0.9165402124430956,0.9376854599406528,0.953662182361734,0.9374483246808982,0.011932140609811737,3
8.273149728775024,1.174180734604564,0.021677160263061525,0.005996324137593394,0.1,3,sqrt,400,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 3, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 400, 'MODEL_NAME': 'gbdt', 'TIME_ELAPSED_MIN': 18.900378632545472}",0.9417040358744395,0.9408194233687405,0.9165402124430956,0.9376854599406528,0.953662182361734,0.9380822627977323,0.012062840194750941,1
8.35632619857788,1.143864609390589,0.018533802032470702,0.0011499722748136664,0.1,3,sqrt,500,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 3, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 500}",0.9417040358744395,0.9408194233687405,0.9165402124430956,0.9376854599406528,0.953662182361734,0.9380822627977323,0.012062840194750941,1
4.288774156570435,0.0647467474399784,0.007307577133178711,0.0038545821107560064,0.1,3,100,100,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 3, 'gbdt__max_features': 100, 'gbdt__n_estimators': 100}",0.927710843373494,0.9183359013867488,0.9085365853658537,0.9240121580547113,0.937125748502994,0.9231442473367604,0.009524635659905356,196
7.973772764205933,0.12440895371235568,0.013258743286132812,0.0029898405652093235,0.1,3,100,200,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 3, 'gbdt__max_features': 100, 'gbdt__n_estimators': 200}",0.9357249626307922,0.9365558912386707,0.913767019667171,0.9363636363636364,0.9422222222222222,0.9329267464244986,0.00986218959658212,27
10.980555820465089,1.1771605153351887,0.019164371490478515,0.003748180908249414,0.1,3,100,300,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 3, 'gbdt__max_features': 100, 'gbdt__n_estimators': 300}",0.9311377245508982,0.9347496206373292,0.9148936170212766,0.9397590361445783,0.9467455621301775,0.9334571120968519,0.010657866928498818,21
12.34687671661377,2.3847387925535473,0.017395639419555665,0.0036821924891761657,0.1,3,100,400,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 3, 'gbdt__max_features': 100, 'gbdt__n_estimators': 400}",0.9325337331334332,0.9347496206373292,0.9146341463414634,0.9397590361445783,0.9467455621301775,0.9336844196773963,0.01070388765053572,18
12.649391603469848,2.2243411265202333,0.01620640754699707,0.00736053578798687,0.1,3,100,500,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 3, 'gbdt__max_features': 100, 'gbdt__n_estimators': 500}",0.9325337331334332,0.9347496206373292,0.9146341463414634,0.9397590361445783,0.9467455621301775,0.9336844196773963,0.01070388765053572,18
5.5303380489349365,0.10742596899147122,0.009344720840454101,0.003275690339573448,0.1,3,130,100,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 3, 'gbdt__max_features': 130, 'gbdt__n_estimators': 100}",0.9226100151745068,0.9294478527607362,0.9079939668174962,0.9256449165402124,0.9395770392749244,0.9250547581135752,0.010272210914532592,188
10.749087905883789,0.1057279336114796,0.015094518661499023,0.004601739166964904,0.1,3,130,200,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 3, 'gbdt__max_features': 130, 'gbdt__n_estimators': 200}",0.9258698940998488,0.9397590361445783,0.9170437405731523,0.9323308270676691,0.950965824665676,0.933193864510185,0.011611683131549751,23
13.396665716171265,1.334505748114342,0.013788318634033203,0.004986972850473899,0.1,3,130,300,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 3, 'gbdt__max_features': 130, 'gbdt__n_estimators': 300}",0.9323308270676691,0.9397590361445783,0.9156626506024096,0.9260935143288085,0.950965824665676,0.9329623705618284,0.011976471655060272,24
13.22655177116394,1.405181629492675,0.012975215911865234,0.004597960050911016,0.1,3,130,400,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 3, 'gbdt__max_features': 130, 'gbdt__n_estimators': 400}",0.9323308270676691,0.9397590361445783,0.9156626506024096,0.9260935143288085,0.950965824665676,0.9329623705618284,0.011976471655060272,24
12.554849338531493,1.4069060913054843,0.014803314208984375,0.004939397078261757,0.1,3,130,500,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 3, 'gbdt__max_features': 130, 'gbdt__n_estimators': 500}",0.9323308270676691,0.9397590361445783,0.9156626506024096,0.9260935143288085,0.950965824665676,0.9329623705618284,0.011976471655060272,24
4.143088960647583,0.06263813033543275,0.014069557189941406,0.006967499712529,0.1,5,sqrt,100,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 5, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 100}",0.9291101055806938,0.9242658423493045,0.9179331306990881,0.9263803680981595,0.9445277361319341,0.9284434365718359,0.008846741936557977,112
7.495760869979859,1.0523590631223807,0.015732288360595703,0.005548934773815564,0.1,5,sqrt,200,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 5, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 200}",0.9305135951661632,0.9278033794162827,0.9167927382753404,0.9327217125382263,0.948948948948949,0.9313560748689923,0.010361432086408013,53
7.848230981826783,1.3382328877166394,0.014058399200439452,0.003942320949363159,0.1,5,sqrt,300,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 5, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 300}",0.9305135951661632,0.9278033794162827,0.9162861491628614,0.9329268292682927,0.948948948948949,0.9312957803925098,0.010510874259302588,54
7.842741823196411,1.3721805014499657,0.01593775749206543,0.004096356153642404,0.1,5,sqrt,400,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 5, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 400}",0.9305135951661632,0.9278033794162827,0.9162861491628614,0.9329268292682927,0.948948948948949,0.9312957803925098,0.010510874259302588,54
8.080823183059692,1.6234841319824584,0.01566658020019531,0.005586075700096588,0.1,5,sqrt,500,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 5, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 500}",0.9305135951661632,0.9278033794162827,0.9162861491628614,0.9329268292682927,0.948948948948949,0.9312957803925098,0.010510874259302588,54
6.618654823303222,0.10174909406314739,0.015276288986206055,0.0023741760922346778,0.1,5,100,100,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 5, 'gbdt__max_features': 100, 'gbdt__n_estimators': 100}",0.9295352323838081,0.9300911854103343,0.9115853658536586,0.9335347432024169,0.9309309309309309,0.9271354915562297,0.007895024676880547,146
11.97103328704834,2.2218957853200942,0.018240976333618163,0.0025318263299547576,0.1,5,100,200,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 5, 'gbdt__max_features': 100, 'gbdt__n_estimators': 200}",0.9357249626307922,0.9300911854103343,0.9143730886850153,0.9315068493150684,0.9357249626307922,0.9294842097344006,0.007882886059575822,88
12.16378836631775,2.4181575539684057,0.018863677978515625,0.004979596920610577,0.1,5,100,300,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 5, 'gbdt__max_features': 100, 'gbdt__n_estimators': 300}",0.9357249626307922,0.9300911854103343,0.916030534351145,0.9315068493150684,0.9357249626307922,0.9298156988676265,0.007249902618144368,81
12.010402202606201,2.42964633348116,0.015282630920410156,0.004523338369837298,0.1,5,100,400,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 5, 'gbdt__max_features': 100, 'gbdt__n_estimators': 400}",0.9357249626307922,0.9300911854103343,0.916030534351145,0.9315068493150684,0.9357249626307922,0.9298156988676265,0.007249902618144368,81
12.038334560394286,2.500045962467941,0.018537616729736327,0.0030447408822185554,0.1,5,100,500,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 5, 'gbdt__max_features': 100, 'gbdt__n_estimators': 500}",0.9357249626307922,0.9300911854103343,0.916030534351145,0.9315068493150684,0.9357249626307922,0.9298156988676265,0.007249902618144368,81
9.00103530883789,0.13293092845701202,0.012002325057983399,0.003228390938002643,0.1,5,130,100,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 5, 'gbdt__max_features': 130, 'gbdt__n_estimators': 100}",0.9233082706766917,0.9247311827956989,0.898021308980213,0.9303030303030303,0.9383458646616541,0.9229419314834576,0.013533957172992198,202
14.064028310775758,2.155992128101265,0.017030620574951173,0.007389936038045862,0.1,5,130,200,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 5, 'gbdt__max_features': 130, 'gbdt__n_estimators': 200}",0.9260935143288085,0.9249617151607963,0.9054878048780488,0.9355322338830585,0.9432835820895522,0.9270717700680529,0.012693928992331408,147
14.293149948120117,3.050364676660315,0.014059019088745118,0.00480714524342703,0.1,5,130,300,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 5, 'gbdt__max_features': 130, 'gbdt__n_estimators': 300}",0.9260935143288085,0.9249617151607963,0.9054878048780488,0.9355322338830585,0.9432835820895522,0.9270717700680529,0.012693928992331408,147
13.627873849868774,2.9200147561235266,0.013222789764404297,0.0041812034113541865,0.1,5,130,400,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 5, 'gbdt__max_features': 130, 'gbdt__n_estimators': 400}",0.9260935143288085,0.9249617151607963,0.9054878048780488,0.9355322338830585,0.9432835820895522,0.9270717700680529,0.012693928992331408,147
13.39124002456665,2.9038530205739157,0.013833904266357422,0.003105553061751753,0.1,5,130,500,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 5, 'gbdt__max_features': 130, 'gbdt__n_estimators': 500}",0.9260935143288085,0.9249617151607963,0.9054878048780488,0.9355322338830585,0.9432835820895522,0.9270717700680529,0.012693928992331408,147
5.541071844100952,0.16314803641948902,0.016138744354248048,0.009383322448622979,0.1,7,sqrt,100,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 7, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 100}",0.9237804878048781,0.9161490683229814,0.9034267912772586,0.9263803680981595,0.9230769230769231,0.9185627277160402,0.008290244927498438,255
9.129866600036621,1.5540567749396188,0.017400312423706054,0.0027540175692988868,0.1,7,sqrt,200,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 7, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 200}",0.9303030303030303,0.9178294573643411,0.9149922720247295,0.939209726443769,0.9377845220030349,0.928023801627781,0.009993366583325634,131
9.171059942245483,1.4229851747357403,0.01772618293762207,0.0061510106730544144,0.1,7,sqrt,300,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 7, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 300}",0.9303030303030303,0.9178294573643411,0.9149922720247295,0.939209726443769,0.9377845220030349,0.928023801627781,0.009993366583325634,131
8.740332698822021,1.452846156531979,0.02179131507873535,0.004224193514914485,0.1,7,sqrt,400,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 7, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 400}",0.9303030303030303,0.9178294573643411,0.9149922720247295,0.939209726443769,0.9377845220030349,0.928023801627781,0.009993366583325634,131
8.622129678726196,1.3951103732500048,0.015747547149658203,0.002737695204767271,0.1,7,sqrt,500,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 7, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 500}",0.9303030303030303,0.9178294573643411,0.9149922720247295,0.939209726443769,0.9377845220030349,0.928023801627781,0.009993366583325634,131
8.245945119857788,0.06832099970233488,0.012807703018188477,0.003258436331883236,0.1,7,100,100,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 7, 'gbdt__max_features': 100, 'gbdt__n_estimators': 100}",0.9321266968325792,0.9372128637059725,0.9188361408882083,0.926829268292683,0.9379727685325264,0.930595547650394,0.007113721742381442,60
12.126697635650634,1.7407338397326872,0.016318511962890626,0.0041551320557971835,0.1,7,100,200,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 7, 'gbdt__max_features': 100, 'gbdt__n_estimators': 200}",0.9387144992526159,0.9306625577812019,0.9157733537519143,0.9377845220030349,0.9379727685325264,0.9321815402642587,0.008708009815928253,35
12.43186388015747,1.6581684188759556,0.01820235252380371,0.007480324709084461,0.1,7,100,300,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 7, 'gbdt__max_features': 100, 'gbdt__n_estimators': 300}",0.9387144992526159,0.9306625577812019,0.9157733537519143,0.9377845220030349,0.9379727685325264,0.9321815402642587,0.008708009815928253,35
12.440773010253906,1.6852087113221206,0.01683335304260254,0.007250957283469923,0.1,7,100,400,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 7, 'gbdt__max_features': 100, 'gbdt__n_estimators': 400}",0.9387144992526159,0.9306625577812019,0.9157733537519143,0.9377845220030349,0.9379727685325264,0.9321815402642587,0.008708009815928253,35
12.275976991653442,1.5429808391996247,0.01562328338623047,0.0059828619133260146,0.1,7,100,500,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 7, 'gbdt__max_features': 100, 'gbdt__n_estimators': 500}",0.9387144992526159,0.9306625577812019,0.9157733537519143,0.9377845220030349,0.9379727685325264,0.9321815402642587,0.008708009815928253,35
11.149688100814819,0.49443906732396864,0.01423649787902832,0.005753642301290621,0.1,7,130,100,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 7, 'gbdt__max_features': 130, 'gbdt__n_estimators': 100}",0.9291101055806938,0.9275808936825886,0.9154078549848943,0.9223744292237442,0.9445277361319341,0.927800203920771,0.009639332097465664,140
12.169607543945313,2.7304619682231026,0.013804244995117187,0.005630092198304983,0.1,7,130,200,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 7, 'gbdt__max_features': 130, 'gbdt__n_estimators': 200}",0.9291101055806938,0.9275808936825886,0.9154078549848943,0.9321266968325792,0.93993993993994,0.9288330982041393,0.007950995283808517,107
12.035991382598876,2.6562649285155455,0.01440424919128418,0.005901271663898311,0.1,7,130,300,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 7, 'gbdt__max_features': 130, 'gbdt__n_estimators': 300}",0.9291101055806938,0.9275808936825886,0.9154078549848943,0.9321266968325792,0.93993993993994,0.9288330982041393,0.007950995283808517,107
12.015864944458007,2.5479955980572844,0.01293168067932129,0.003323237421059348,0.1,7,130,400,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 7, 'gbdt__max_features': 130, 'gbdt__n_estimators': 400}",0.9291101055806938,0.9275808936825886,0.9154078549848943,0.9321266968325792,0.93993993993994,0.9288330982041393,0.007950995283808517,107
11.971102666854858,2.6301177896516204,0.011772775650024414,0.005915704251697063,0.1,7,130,500,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 7, 'gbdt__max_features': 130, 'gbdt__n_estimators': 500}",0.9291101055806938,0.9275808936825886,0.9154078549848943,0.9321266968325792,0.93993993993994,0.9288330982041393,0.007950995283808517,107
6.921602773666382,0.06724138709516303,0.013195371627807618,0.0031476556323794935,0.1,9,sqrt,100,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 9, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 100}",0.9197530864197531,0.9136577708006279,0.9020217729393468,0.9308755760368663,0.9320987654320988,0.9196813943257386,0.011204036924378036,227
7.933254384994507,1.0160537247846884,0.01749706268310547,0.004431988783873063,0.1,9,sqrt,200,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 9, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 200}",0.9230769230769231,0.9136577708006279,0.9014084507042254,0.9249617151607963,0.9304482225656878,0.9187106164616521,0.010205963498172026,251
7.9144980907440186,0.9987054393338128,0.013868141174316406,0.0033496018813203815,0.1,9,sqrt,300,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 9, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 300}",0.9230769230769231,0.9136577708006279,0.9014084507042254,0.9249617151607963,0.9304482225656878,0.9187106164616521,0.010205963498172026,251
7.99820384979248,1.139416621464913,0.021840381622314452,0.00531146972691071,0.1,9,sqrt,400,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 9, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 400}",0.9230769230769231,0.9136577708006279,0.9014084507042254,0.9249617151607963,0.9304482225656878,0.9187106164616521,0.010205963498172026,251
8.198017978668213,1.1891884314603658,0.016879844665527343,0.005513431429269862,0.1,9,sqrt,500,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 9, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 500}",0.9230769230769231,0.9136577708006279,0.9014084507042254,0.9249617151607963,0.9304482225656878,0.9187106164616521,0.010205963498172026,251
10.742393302917481,0.43263583640963177,0.013823747634887695,0.0031736029124649692,0.1,9,100,100,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 9, 'gbdt__max_features': 100, 'gbdt__n_estimators': 100}",0.928462709284627,0.924031007751938,0.916030534351145,0.928462709284627,0.9327217125382263,0.9259417346421127,0.005666771479858786,176
11.576442098617553,1.4842164688106696,0.012924575805664062,0.003808074395390752,0.1,9,100,200,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 9, 'gbdt__max_features': 100, 'gbdt__n_estimators': 200}",0.9256449165402124,0.924031007751938,0.9129770992366413,0.9240121580547113,0.9327217125382263,0.9238773788243458,0.006327784617035472,191
11.492232036590575,1.5536625809800142,0.021099328994750977,0.007391083876529402,0.1,9,100,300,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 9, 'gbdt__max_features': 100, 'gbdt__n_estimators': 300}",0.9256449165402124,0.924031007751938,0.9129770992366413,0.9240121580547113,0.9327217125382263,0.9238773788243458,0.006327784617035472,191
12.301905965805053,1.7153807510845105,0.01809844970703125,0.007659619639709974,0.1,9,100,400,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 9, 'gbdt__max_features': 100, 'gbdt__n_estimators': 400}",0.9256449165402124,0.924031007751938,0.9129770992366413,0.9240121580547113,0.9327217125382263,0.9238773788243458,0.006327784617035472,191
12.850820159912109,1.589106714046442,0.019333028793334962,0.004259375701299062,0.1,9,100,500,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 9, 'gbdt__max_features': 100, 'gbdt__n_estimators': 500}",0.9256449165402124,0.924031007751938,0.9129770992366413,0.9240121580547113,0.9327217125382263,0.9238773788243458,0.006327784617035472,191
14.471460485458374,1.349155452491145,0.022526121139526366,0.007693450317427181,0.1,9,130,100,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 9, 'gbdt__max_features': 130, 'gbdt__n_estimators': 100}",0.9221374045801527,0.9214175654853621,0.9054878048780488,0.9235474006116208,0.9357798165137615,0.9216739984137892,0.00964113172156253,218
17.058638525009155,3.6085170313200945,0.018616676330566406,0.00674635580178134,0.1,9,130,200,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 9, 'gbdt__max_features': 130, 'gbdt__n_estimators': 200}",0.9207317073170732,0.9214175654853621,0.9104704097116844,0.926829268292683,0.9357798165137615,0.9230457534641128,0.00827787922558619,198
16.927097892761232,3.1580503063281653,0.017305994033813478,0.004154446619927655,0.1,9,130,300,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 9, 'gbdt__max_features': 130, 'gbdt__n_estimators': 300}",0.9207317073170732,0.9214175654853621,0.9104704097116844,0.926829268292683,0.9357798165137615,0.9230457534641128,0.00827787922558619,198
15.728955459594726,2.8871692183708872,0.012723207473754883,0.004557279125115918,0.1,9,130,400,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 9, 'gbdt__max_features': 130, 'gbdt__n_estimators': 400}",0.9207317073170732,0.9214175654853621,0.9104704097116844,0.926829268292683,0.9357798165137615,0.9230457534641128,0.00827787922558619,198
14.614571046829223,2.91322755939713,0.014767932891845702,0.00702307231618815,0.1,9,130,500,"{'gbdt__learning_rate': 0.1, 'gbdt__max_depth': 9, 'gbdt__max_features': 130, 'gbdt__n_estimators': 500}",0.9207317073170732,0.9214175654853621,0.9104704097116844,0.926829268292683,0.9357798165137615,0.9230457534641128,0.00827787922558619,198
0.9151868343353271,0.025120502934146867,0.006627845764160156,0.002820909064568751,0.05,1,sqrt,100,"{'gbdt__learning_rate': 0.05, 'gbdt__max_depth': 1, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 100}",0.8041237113402062,0.8096885813148789,0.830820770519263,0.8170940170940171,0.858085808580858,0.8239625777698446,0.01926621089128219,300
1.7862515449523926,0.02742850105017581,0.007845258712768555,0.004012778180602809,0.05,1,sqrt,200,"{'gbdt__learning_rate': 0.05, 'gbdt__max_depth': 1, 'gbdt__max_features': 'sqrt', 'gbdt__n_estimators': 200}",0.8832,0.8924558587479936,0.8821656050955414,0.8938193343898574,0.9070866141732283,0.8917454824813241,0.008999501534333671,296
