mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logit_pca__C,param_logit_pca__class_weight,param_logit_pca__l1_ratio,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.393589162826538,0.07168332340121993,0.03625822067260742,0.00927892110356406,0.01,balanced,0.5,20,"{'logit_pca__C': 0.01, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 20}",0.9416909620991254,0.9359165424739195,0.9313868613138686,0.9394387001477105,0.9563953488372093,0.9409656829743666,0.008463804572384319,17
1.0825838088989257,0.03004020461580036,0.024619340896606445,0.0032114602867605777,0.01,balanced,0.9,5,"{'logit_pca__C': 0.01, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 5}",0.8888888888888888,0.8846715328467153,0.8677098150782361,0.8925373134328358,0.914616497829233,0.8896848096151817,0.015089020338583784,57
1.0651342868804932,0.035926637070750465,0.030348920822143556,0.004843693584562409,0.01,balanced,0.9,10,"{'logit_pca__C': 0.01, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 10}",0.9286754002911208,0.9258160237388724,0.9210526315789473,0.9437869822485208,0.9508670520231214,0.9340396179761166,0.011342290739496616,34
1.3414450645446778,0.023117214537995763,0.04344015121459961,0.006585662143163637,0.01,balanced,0.9,20,"{'logit_pca__C': 0.01, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 20}",0.9366715758468336,0.9343283582089552,0.9298245614035088,0.9420505200594353,0.9533527696793003,0.9392455570396067,0.00808010703271216,20
1.153153371810913,0.1260801963696858,0.03312864303588867,0.0060571560681050044,0.1,,0.1,5,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 5}",0.886535552193646,0.8723404255319149,0.8558692421991084,0.8834355828220859,0.9153046062407132,0.8826970817974937,0.019521901524086525,69
1.0868687629699707,0.031969994944683264,0.035246419906616214,0.008483134923733862,0.1,,0.1,10,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 10}",0.930780559646539,0.9285714285714286,0.913946587537092,0.9446935724962631,0.9516837481698389,0.9339351792842324,0.013183474267379293,35
1.3593355178833009,0.05149137478711673,0.03423418998718262,0.005147332601644552,0.1,,0.1,20,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 20}",0.9442815249266863,0.9417040358744395,0.9235294117647059,0.9388971684053651,0.9590643274853801,0.9414952936913152,0.011366624605883006,12
1.190903329849243,0.1899071958869555,0.032686042785644534,0.0067890129287212055,0.1,,0.5,5,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 5}",0.886535552193646,0.8706240487062404,0.8558692421991084,0.8834355828220859,0.9153046062407132,0.882353806432359,0.01971513025429079,70
1.0562050819396973,0.022285837560054342,0.02815275192260742,0.007561938338609971,0.1,,0.5,10,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 10}",0.930780559646539,0.9313432835820895,0.9155555555555556,0.9461077844311377,0.9530791788856305,0.9353732724201904,0.01310575899564308,25
1.3844088077545167,0.045362155063989315,0.03725323677062988,0.018726350342846074,0.1,,0.5,20,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 20}",0.9442815249266863,0.9353383458646617,0.9235294117647059,0.9357249626307922,0.9560117302052786,0.9389771950784249,0.01077741667496181,22
1.0610193252563476,0.08830686311131797,0.02666783332824707,0.006086893027134741,0.1,,0.9,5,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 5}",0.886535552193646,0.8706240487062404,0.8558692421991084,0.8834355828220859,0.9153046062407132,0.882353806432359,0.01971513025429079,70
1.1302943706512452,0.05815749389979553,0.03269062042236328,0.005528909981353546,0.1,,0.9,10,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 10}",0.930780559646539,0.929745889387145,0.9155555555555556,0.9461077844311377,0.9530791788856305,0.9350537935812018,0.013219083859193716,26
1.4010633468627929,0.04840120507583216,0.02846498489379883,0.003913170808930414,0.1,,0.9,20,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 20}",0.9427312775330396,0.9385307346326837,0.9235294117647059,0.9357249626307922,0.9574155653450808,0.9395863903812606,0.01096924236865994,19
1.054825782775879,0.07637719688179286,0.027590274810791016,0.00470021056676269,0.1,balanced,0.1,5,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 5}",0.8895348837209303,0.8798842257597684,0.8696883852691218,0.8974739970282318,0.9164265129682997,0.8906016009492704,0.015921799617750056,49
1.1247406005859375,0.02944208486822678,0.025939512252807616,0.005285717077124251,0.1,balanced,0.1,10,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 10}",0.9321789321789322,0.9282576866764275,0.9159420289855073,0.9372262773722628,0.9467625899280575,0.9320735030282374,0.010169723515600077,47
1.2622821807861329,0.026218218574680662,0.021494054794311525,0.00513015639861364,0.1,balanced,0.1,20,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 20}",0.9466089466089466,0.9396170839469808,0.9290882778581766,0.9444444444444444,0.9595375722543352,0.9438592650225768,0.009898390409805289,9
1.036917543411255,0.022071121553216555,0.027556991577148436,0.00938174784268477,0.1,balanced,0.5,5,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 5}",0.8895348837209303,0.8782608695652174,0.8696883852691218,0.8958333333333334,0.9164265129682997,0.8899487969713805,0.016018492227324713,50
1.1375980854034424,0.05172840801639831,0.02917346954345703,0.008007548188846768,0.1,balanced,0.5,10,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 10}",0.9321789321789322,0.9282576866764275,0.9159420289855073,0.9385964912280702,0.9467625899280575,0.9323475457993989,0.01032220108631224,45
1.3714930534362793,0.062460334492903224,0.029311180114746094,0.006042595739044815,0.1,balanced,0.5,20,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 20, 'MODEL_NAME': 'logit_pca', 'TIME_ELAPSED_MIN': 0.7031435171763102}",0.9494949494949495,0.9410029498525073,0.9319826338639653,0.9446064139941691,0.9609261939218524,0.9456026282254888,0.009566771251085262,1
1.1091552257537842,0.07407375795017938,0.024761152267456055,0.0037452070005737003,0.1,balanced,0.9,5,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 5}",0.8895348837209303,0.8782608695652174,0.8696883852691218,0.8945022288261516,0.9164265129682997,0.889682576069944,0.015929294220419197,58
1.0517145633697509,0.03958739601207701,0.028375005722045897,0.005963372739055411,0.1,balanced,0.9,10,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 10}",0.9321789321789322,0.9282576866764275,0.9159420289855073,0.9385964912280702,0.9467625899280575,0.9323475457993989,0.01032220108631224,45
1.2911300659179688,0.050728310503310656,0.030481624603271484,0.0057749884288458425,0.1,balanced,0.9,20,"{'logit_pca__C': 0.1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 20}",0.9466089466089466,0.9396170839469808,0.9304347826086956,0.9456681350954479,0.9609261939218524,0.9446510284363846,0.009971872478741444,3
1.0161757469177246,0.019004130524371044,0.025301599502563478,0.003919213511304041,1.0,,0.1,5,"{'logit_pca__C': 1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 5}",0.886535552193646,0.8723404255319149,0.8558692421991084,0.8834355828220859,0.9155555555555556,0.8827472716604621,0.01960581162748953,62
1.0509519100189209,0.029058595544652913,0.025238656997680665,0.008166942422119142,1.0,,0.1,10,"{'logit_pca__C': 1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 10}",0.930780559646539,0.9285714285714286,0.9171597633136095,0.9446935724962631,0.9516837481698389,0.9345778144395359,0.012237858064487283,29
1.297710084915161,0.02643829790308205,0.02695298194885254,0.0046734279542569755,1.0,,0.1,20,"{'logit_pca__C': 1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 20}",0.9442815249266863,0.9385307346326837,0.9266862170087976,0.9361069836552749,0.960352422907489,0.9411915766261864,0.011135748148548206,16
0.9772526264190674,0.06258619053281496,0.028553485870361328,0.006511302370827774,1.0,,0.5,5,"{'logit_pca__C': 1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 5}",0.886535552193646,0.8723404255319149,0.8558692421991084,0.8834355828220859,0.9155555555555556,0.8827472716604621,0.01960581162748953,62
1.0833068370819092,0.05108561301667273,0.027804803848266602,0.0019491907363491396,1.0,,0.5,10,"{'logit_pca__C': 1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 10}",0.930780559646539,0.9285714285714286,0.9171597633136095,0.9446935724962631,0.9516837481698389,0.9345778144395359,0.012237858064487283,29
1.426191473007202,0.1793261616210195,0.030983781814575194,0.012399476649134076,1.0,,0.5,20,"{'logit_pca__C': 1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 20}",0.9487554904831625,0.9401197604790419,0.9266862170087976,0.9359165424739195,0.9589442815249267,0.9420844583939697,0.011025111043358708,11
1.3064096450805665,0.25305069771797806,0.029849767684936523,0.007566012422204732,1.0,,0.9,5,"{'logit_pca__C': 1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 5}",0.886535552193646,0.8723404255319149,0.8558692421991084,0.8834355828220859,0.9155555555555556,0.8827472716604621,0.01960581162748953,62
1.1985480785369873,0.05822213341691807,0.03125185966491699,0.008635663751214271,1.0,,0.9,10,"{'logit_pca__C': 1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 10}",0.930780559646539,0.9285714285714286,0.9155555555555556,0.9446935724962631,0.9532163742690059,0.9345634981077584,0.013130617632091028,31
1.4915417671203612,0.1036772944883364,0.03731594085693359,0.017961195049849846,1.0,,0.9,20,"{'logit_pca__C': 1, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 20}",0.9442815249266863,0.937125748502994,0.9219440353460973,0.9434523809523809,0.960352422907489,0.9414312225271295,0.012397650582136066,13
1.1695331573486327,0.1996904740617129,0.02965707778930664,0.002984256291291754,1.0,balanced,0.1,5,"{'logit_pca__C': 1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 5}",0.8895348837209303,0.8786127167630058,0.8684582743988685,0.8961424332344213,0.9164265129682997,0.8898349642171052,0.016308809792268026,51
1.1065457820892335,0.05186511564973955,0.033778810501098634,0.005568487905905028,1.0,balanced,0.1,10,"{'logit_pca__C': 1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 10}",0.9321789321789322,0.9298245614035088,0.9159420289855073,0.9387755102040817,0.9482758620689655,0.9329993789681991,0.010662461403609044,38
1.4585180759429932,0.08038113441108852,0.03581767082214356,0.010597539787150112,1.0,balanced,0.1,20,"{'logit_pca__C': 1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 20}",0.9420289855072463,0.9396170839469808,0.9317851959361393,0.9472140762463344,0.9580318379160637,0.943735435910553,0.0087082613673428,10
1.2018404006958008,0.11852877332467623,0.03296923637390137,0.00629280780565016,1.0,balanced,0.5,5,"{'logit_pca__C': 1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 5}",0.8895348837209303,0.8786127167630058,0.8684582743988685,0.8961424332344213,0.9164265129682997,0.8898349642171052,0.016308809792268026,51
1.1489473819732665,0.05459895974889815,0.036396026611328125,0.015645868155400255,1.0,balanced,0.5,10,"{'logit_pca__C': 1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 10}",0.9321789321789322,0.9298245614035088,0.9159420289855073,0.9387755102040817,0.9482758620689655,0.9329993789681991,0.010662461403609044,38
1.3829422473907471,0.04855065647417753,0.03852934837341308,0.01083340028885121,1.0,balanced,0.5,20,"{'logit_pca__C': 1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 20}",0.9466089466089466,0.9396170839469808,0.9290882778581766,0.9458272327964861,0.9595375722543352,0.944135822692985,0.009930143050356187,7
1.0825953483581543,0.08286694914243053,0.033060455322265626,0.006247891179397636,1.0,balanced,0.9,5,"{'logit_pca__C': 1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 5}",0.8895348837209303,0.8786127167630058,0.8684582743988685,0.8961424332344213,0.9164265129682997,0.8898349642171052,0.016308809792268026,51
1.0789164543151855,0.037848498065569953,0.03429956436157226,0.006632967480709991,1.0,balanced,0.9,10,"{'logit_pca__C': 1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 10}",0.9321789321789322,0.9298245614035088,0.9159420289855073,0.9387755102040817,0.9482758620689655,0.9329993789681991,0.010662461403609044,38
1.28438081741333,0.04518693482004634,0.03333597183227539,0.006533913698108723,1.0,balanced,0.9,20,"{'logit_pca__C': 1, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 20}",0.9464544138929089,0.9410029498525073,0.9304347826086956,0.9444444444444444,0.9580318379160637,0.9440736857429239,0.008900386938116418,8
1.0146677017211914,0.09310088696012654,0.026125097274780275,0.005167799312415276,10.0,,0.1,5,"{'logit_pca__C': 10, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 5}",0.886535552193646,0.8723404255319149,0.8558692421991084,0.8834355828220859,0.9155555555555556,0.8827472716604621,0.01960581162748953,62
1.0220813274383544,0.043517792600574805,0.025357532501220702,0.0037260248631859924,10.0,,0.1,10,"{'logit_pca__C': 10, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 10}",0.930780559646539,0.9285714285714286,0.9155555555555556,0.9446935724962631,0.9516837481698389,0.9342569728879251,0.01270251141743446,33
1.306397294998169,0.03532436527727845,0.03342814445495605,0.0052368377328422585,10.0,,0.1,20,"{'logit_pca__C': 10, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 20}",0.9428989751098097,0.9401197604790419,0.9248895434462445,0.9345238095238095,0.9618768328445748,0.940861784280696,0.012178796436686842,18
1.1590566158294677,0.2137177086216644,0.035766983032226564,0.0038949589992282787,10.0,,0.5,5,"{'logit_pca__C': 10, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 5}",0.886535552193646,0.8723404255319149,0.8558692421991084,0.8834355828220859,0.9155555555555556,0.8827472716604621,0.01960581162748953,62
1.0856205940246582,0.050625342320785874,0.030238771438598634,0.011877184598883248,10.0,,0.5,10,"{'logit_pca__C': 10, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 10}",0.930780559646539,0.9285714285714286,0.9171597633136095,0.9446935724962631,0.9532163742690059,0.9348843396593693,0.012673902360456507,27
1.3352673530578614,0.0581874650403163,0.03222084045410156,0.006395226822653475,10.0,,0.5,20,"{'logit_pca__C': 10, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 20}",0.9486049926578561,0.9401197604790419,0.9251101321585903,0.9357249626307922,0.9575402635431918,0.9414200222938944,0.011060044110632697,14
1.140671682357788,0.192061673063775,0.029068803787231444,0.007976863687202775,10.0,,0.9,5,"{'logit_pca__C': 10, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 5}",0.886535552193646,0.8723404255319149,0.8558692421991084,0.8834355828220859,0.9155555555555556,0.8827472716604621,0.01960581162748953,62
1.0410592079162597,0.04252486418683538,0.02676992416381836,0.0035390252028816146,10.0,,0.9,10,"{'logit_pca__C': 10, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 10}",0.930780559646539,0.9285714285714286,0.9171597633136095,0.9446935724962631,0.9532163742690059,0.9348843396593693,0.012673902360456507,27
1.3316833972930908,0.024614618212273336,0.03605804443359375,0.007516688225336037,10.0,,0.9,20,"{'logit_pca__C': 10, 'logit_pca__class_weight': None, 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 20}",0.9442815249266863,0.9401197604790419,0.9251101321585903,0.9361069836552749,0.9604685212298683,0.9412173844898923,0.011547811699378683,15
1.089973545074463,0.0667794726127303,0.02633824348449707,0.003652654591504856,10.0,balanced,0.1,5,"{'logit_pca__C': 10, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 5}",0.8895348837209303,0.8786127167630058,0.8684582743988685,0.8961424332344213,0.9164265129682997,0.8898349642171052,0.016308809792268026,51
1.0727327346801758,0.022444422491383554,0.02794370651245117,0.003871135837082281,10.0,balanced,0.1,10,"{'logit_pca__C': 10, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 10}",0.9321789321789322,0.9298245614035088,0.9159420289855073,0.9387755102040817,0.9482758620689655,0.9329993789681991,0.010662461403609044,38
1.2649569511413574,0.031664907098555385,0.03253264427185058,0.0030678206191767136,10.0,balanced,0.1,20,"{'logit_pca__C': 10, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.1, 'pca__n_components': 20}",0.9482758620689655,0.9396170839469808,0.927536231884058,0.9473684210526315,0.9594202898550724,0.9444435777615416,0.010551743017963713,4
1.0873161792755126,0.06695723901397677,0.02711625099182129,0.0064141274203968,10.0,balanced,0.5,5,"{'logit_pca__C': 10, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 5}",0.8895348837209303,0.8786127167630058,0.8684582743988685,0.8961424332344213,0.9164265129682997,0.8898349642171052,0.016308809792268026,51
1.1274724006652832,0.028509914483682546,0.029142236709594725,0.008984384120882758,10.0,balanced,0.5,10,"{'logit_pca__C': 10, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 10}",0.9321789321789322,0.9298245614035088,0.9159420289855073,0.9387755102040817,0.9482758620689655,0.9329993789681991,0.010662461403609044,38
1.3102685451507567,0.08028788137735553,0.031665802001953125,0.00413320069213781,10.0,balanced,0.5,20,"{'logit_pca__C': 10, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.5, 'pca__n_components': 20}",0.9454022988505747,0.9411764705882353,0.9304347826086956,0.9444444444444444,0.9594202898550724,0.9441756572694044,0.009292819550340413,5
1.1026368618011475,0.11580880869624573,0.03056797981262207,0.004428384171320164,10.0,balanced,0.9,5,"{'logit_pca__C': 10, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 5}",0.8895348837209303,0.8786127167630058,0.8684582743988685,0.8961424332344213,0.9164265129682997,0.8898349642171052,0.016308809792268026,51
1.021965217590332,0.054674943142744126,0.01879911422729492,0.003025203726880455,10.0,balanced,0.9,10,"{'logit_pca__C': 10, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 10}",0.9321789321789322,0.9298245614035088,0.9159420289855073,0.9387755102040817,0.9482758620689655,0.9329993789681991,0.010662461403609044,38
0.977976131439209,0.07442275607873962,0.01471538543701172,0.002804735647993594,10.0,balanced,0.9,20,"{'logit_pca__C': 10, 'logit_pca__class_weight': 'balanced', 'logit_pca__l1_ratio': 0.9, 'pca__n_components': 20}",0.9467625899280575,0.9396170839469808,0.9304347826086956,0.9430656934306569,0.9609261939218524,0.9441612687672487,0.009980940942426084,6
