mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_rf_pca__criterion,param_rf_pca__max_features,param_rf_pca__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.981630325317383,0.06960155472604738,0.03501262664794922,0.0036348879736820138,10,gini,sqrt,300,"{'pca__n_components': 10, 'rf_pca__criterion': 'gini', 'rf_pca__max_features': 'sqrt', 'rf_pca__n_estimators': 300}",0.9101796407185628,0.908256880733945,0.9022556390977443,0.9057750759878419,0.9321266968325792,0.9117187866741346,0.010542442020910632,18
1.3886524200439454,0.03651241878120939,0.015975093841552733,0.002929470201190935,10,gini,log2,100,"{'pca__n_components': 10, 'rf_pca__criterion': 'gini', 'rf_pca__max_features': 'log2', 'rf_pca__n_estimators': 100}",0.9052631578947369,0.9107692307692308,0.9030303030303031,0.9036144578313253,0.9317147192716236,0.9108783737594439,0.010770817466495981,19
2.1737824440002442,0.06299052929670587,0.025801610946655274,0.003710823303390174,10,gini,log2,200,"{'pca__n_components': 10, 'rf_pca__criterion': 'gini', 'rf_pca__max_features': 'log2', 'rf_pca__n_estimators': 200}",0.9172932330827067,0.9079754601226994,0.9066265060240963,0.9057750759878419,0.9303030303030303,0.913594661104075,0.009317999272885328,10
2.973974323272705,0.055295583412993295,0.04675955772399902,0.019707308744505277,10,gini,log2,300,"{'pca__n_components': 10, 'rf_pca__criterion': 'gini', 'rf_pca__max_features': 'log2', 'rf_pca__n_estimators': 300}",0.9161676646706587,0.9096477794793262,0.9033232628398792,0.9085365853658537,0.9349470499243571,0.9145244684560149,0.010998961534278031,6
1.4959129333496093,0.06151998269491122,0.019113826751708984,0.005021485391859977,10,entropy,sqrt,100,"{'pca__n_components': 10, 'rf_pca__criterion': 'entropy', 'rf_pca__max_features': 'sqrt', 'rf_pca__n_estimators': 100}",0.9115442278860569,0.9046153846153846,0.9019607843137255,0.9088145896656535,0.9181818181818182,0.9090233609325278,0.0056495298660206375,24
2.4316811084747316,0.07226265638078949,0.02745375633239746,0.00445973314351105,10,entropy,sqrt,200,"{'pca__n_components': 10, 'rf_pca__criterion': 'entropy', 'rf_pca__max_features': 'sqrt', 'rf_pca__n_estimators': 200}",0.9164179104477612,0.9074074074074074,0.9033232628398792,0.9007633587786259,0.9228441754916793,0.9101512229930705,0.008278453637211032,21
3.293454647064209,0.057345691961494076,0.036747074127197264,0.0032336159316563857,10,entropy,sqrt,300,"{'pca__n_components': 10, 'rf_pca__criterion': 'entropy', 'rf_pca__max_features': 'sqrt', 'rf_pca__n_estimators': 300}",0.9214814814814815,0.9060092449922958,0.9030303030303031,0.9099236641221374,0.9260935143288085,0.9133076415910052,0.008951332688885986,11
1.4954351425170898,0.03477714039297755,0.021028518676757812,0.0018073743116455872,10,entropy,log2,100,"{'pca__n_components': 10, 'rf_pca__criterion': 'entropy', 'rf_pca__max_features': 'log2', 'rf_pca__n_estimators': 100}",0.9115442278860569,0.9029275808936826,0.9016641452344932,0.9071537290715372,0.9226100151745068,0.9091799396520553,0.007558326170247609,23
2.4153928756713867,0.06842202821214004,0.025444459915161134,0.00510835490996302,10,entropy,log2,200,"{'pca__n_components': 10, 'rf_pca__criterion': 'entropy', 'rf_pca__max_features': 'log2', 'rf_pca__n_estimators': 200}",0.9226190476190477,0.9057187017001546,0.9049773755656109,0.9054878048780488,0.9228441754916793,0.9123294210509082,0.008497039141613011,15
3.3925166606903074,0.04283691163644762,0.041507530212402347,0.008443377286028108,10,entropy,log2,300,"{'pca__n_components': 10, 'rf_pca__criterion': 'entropy', 'rf_pca__max_features': 'log2', 'rf_pca__n_estimators': 300}",0.9212481426448736,0.9060092449922958,0.9046898638426626,0.9068702290076336,0.9200603318250377,0.9117755624625007,0.007292283827494917,17
2.02567195892334,0.062062390971888516,0.03207144737243652,0.0242246574786805,20,gini,sqrt,100,"{'pca__n_components': 20, 'rf_pca__criterion': 'gini', 'rf_pca__max_features': 'sqrt', 'rf_pca__n_estimators': 100}",0.9181818181818182,0.9029275808936826,0.8957055214723927,0.9049079754601227,0.9259259259259259,0.9095297643867883,0.0109521833440195,22
3.2096556663513183,0.05642880611271632,0.02874612808227539,0.004340788161596153,20,gini,sqrt,200,"{'pca__n_components': 20, 'rf_pca__criterion': 'gini', 'rf_pca__max_features': 'sqrt', 'rf_pca__n_estimators': 200}",0.9195751138088012,0.904320987654321,0.899390243902439,0.9085365853658537,0.9290123456790124,0.9121670552820855,0.0107390049609377,16
4.248640871047973,0.040399304339175456,0.0371213436126709,0.0070982039789965696,20,gini,sqrt,300,"{'pca__n_components': 20, 'rf_pca__criterion': 'gini', 'rf_pca__max_features': 'sqrt', 'rf_pca__n_estimators': 300}",0.916030534351145,0.9071207430340558,0.899390243902439,0.9085365853658537,0.9339477726574501,0.9130051758621887,0.011727799260875417,12
1.9692683219909668,0.06323712078230981,0.015666913986206055,0.0028027279466926957,20,gini,log2,100,"{'pca__n_components': 20, 'rf_pca__criterion': 'gini', 'rf_pca__max_features': 'log2', 'rf_pca__n_estimators': 100}",0.9118541033434651,0.9102167182662538,0.9024390243902439,0.9127105666156202,0.9247311827956989,0.9123903190822563,0.007161561415634403,14
3.0679706573486327,0.10432594245406546,0.026198482513427733,0.0035665007614251523,20,gini,log2,200,"{'pca__n_components': 20, 'rf_pca__criterion': 'gini', 'rf_pca__max_features': 'log2', 'rf_pca__n_estimators': 200}",0.916030534351145,0.9135802469135802,0.8973966309341501,0.908256880733945,0.9339477726574501,0.913842413118054,0.011922617258909212,8
4.35305757522583,0.09207961598710569,0.035511207580566403,0.004104051834500246,20,gini,log2,300,"{'pca__n_components': 20, 'rf_pca__criterion': 'gini', 'rf_pca__max_features': 'log2', 'rf_pca__n_estimators': 300}",0.916030534351145,0.9121725731895224,0.9041095890410958,0.9051987767584098,0.9306625577812019,0.913634806224275,0.00958872585201915,9
2.0714344024658202,0.04914077916337368,0.019979381561279298,0.0030274653535007395,20,entropy,sqrt,100,"{'pca__n_components': 20, 'rf_pca__criterion': 'entropy', 'rf_pca__max_features': 'sqrt', 'rf_pca__n_estimators': 100}",0.9207317073170732,0.9017160686427457,0.9049079754601227,0.9176829268292683,0.9294478527607362,0.9148973062019893,0.0102669379668204,5
3.217533826828003,0.05051941153078575,0.024230432510375977,0.0033119518657587347,20,entropy,sqrt,200,"{'pca__n_components': 20, 'rf_pca__criterion': 'entropy', 'rf_pca__max_features': 'sqrt', 'rf_pca__n_estimators': 200}",0.9195751138088012,0.9082426127527217,0.9035222052067381,0.9209726443768997,0.9323076923076923,0.9169240536905706,0.01014940887873835,2
4.487937974929809,0.07603138226173446,0.04234294891357422,0.005883074182622151,20,entropy,sqrt,300,"{'pca__n_components': 20, 'rf_pca__criterion': 'entropy', 'rf_pca__max_features': 'sqrt', 'rf_pca__n_estimators': 300}",0.9228441754916793,0.9076682316118936,0.9044006069802731,0.9115853658536586,0.9287925696594427,0.9150581899193894,0.009268342063800625,4
2.0249587059020997,0.02700180585193241,0.02101554870605469,0.0042814892284323445,20,entropy,log2,100,"{'pca__n_components': 20, 'rf_pca__criterion': 'entropy', 'rf_pca__max_features': 'log2', 'rf_pca__n_estimators': 100}",0.9165402124430956,0.9048361934477379,0.908256880733945,0.9181818181818182,0.9226006191950464,0.9140831448003286,0.006554923908671252,7
2.914695978164673,0.15996095925782317,0.020175457000732422,0.0038888837094927025,20,entropy,log2,200,"{'pca__n_components': 20, 'rf_pca__criterion': 'entropy', 'rf_pca__max_features': 'log2', 'rf_pca__n_estimators': 200}",0.9242424242424242,0.9099378881987578,0.899390243902439,0.9113149847094801,0.9320987654320988,0.91539686129704,0.011488006700367374,3
3.2657526969909667,0.06295409237441595,0.022655344009399413,0.001385184594703434,20,entropy,log2,300,"{'pca__n_components': 20, 'rf_pca__criterion': 'entropy', 'rf_pca__max_features': 'log2', 'rf_pca__n_estimators': 300, 'MODEL_NAME': 'rf_pca', 'TIME_ELAPSED_MIN': 0.7374971191088359}",0.9209726443768997,0.9099378881987578,0.9068702290076336,0.9148936170212766,0.9323076923076923,0.916996414182452,0.009022525317736113,1
