,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__class_weight,param_svm__gamma,param_svm__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
17,66.74696393013001,0.9759352645730779,14.48891544342041,0.48536366066446096,0.101,,scale,poly,"{'svm__C': 0.101, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.0,0.0058309037900874635,0.0058309037900874635,0.005813953488372093,0.005813953488372093,0.0046579429113838226,0.0023289837921233692,201
18,55.127537155151366,0.8558080489989208,16.624271869659424,0.3093565311932933,0.101,,scale,rbf,"{'svm__C': 0.101, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.6981132075471698,0.6933333333333334,0.6614481409001957,0.7105263157894737,0.6549019607843137,0.6836645916708972,0.021654832758820224,147
19,41.56391620635986,0.6797080393046843,8.753602457046508,0.14266994743313707,0.101,,scale,sigmoid,"{'svm__C': 0.101, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9030206677265501,0.8845528455284553,0.8646864686468647,0.8980891719745223,0.847682119205298,0.879606254616338,0.020765703321266503,141
20,24.009389019012453,0.39552541499076005,5.332708358764648,0.08853553058209507,0.101,,auto,linear,"{'svm__C': 0.101, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
21,69.06111330986023,0.1454367027431171,14.909735727310181,0.482898957041076,0.101,,auto,poly,"{'svm__C': 0.101, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.0,0.0058309037900874635,0.0058309037900874635,0.005813953488372093,0.005813953488372093,0.0046579429113838226,0.0023289837921233692,201
22,56.27036643028259,0.5776720935878882,16.30621256828308,0.20885250972685454,0.101,,auto,rbf,"{'svm__C': 0.101, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.6981132075471698,0.6933333333333334,0.6614481409001957,0.7105263157894737,0.6549019607843137,0.6836645916708972,0.021654832758820224,147
23,41.362868547439575,0.4413507927016372,8.830822515487672,0.236284798677521,0.101,,auto,sigmoid,"{'svm__C': 0.101, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9030206677265501,0.8845528455284553,0.8646864686468647,0.8980891719745223,0.847682119205298,0.879606254616338,0.020765703321266503,141
24,23.577016735076903,0.7169108801561451,5.470412111282348,0.36211196489069136,0.101,balanced,scale,linear,"{'svm__C': 0.101, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
25,72.1496392250061,0.4292858906001239,16.147812032699584,0.20345067463411043,0.101,balanced,scale,poly,"{'svm__C': 0.101, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.034383954154727794,0.04011461318051576,0.017391304347826087,0.023054755043227664,0.04,0.03098892534525946,0.009207064903523342,199
26,65.10085453987122,1.3218955203429896,18.920667791366576,0.40339938596019564,0.101,balanced,scale,rbf,"{'svm__C': 0.101, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.8963317384370016,0.867430441898527,0.8543046357615894,0.8966613672496025,0.830820770519263,0.8691097907731967,0.025251477978577404,143
27,45.43376088142395,0.4807723763433566,10.022583866119385,0.25205201490295187,0.101,balanced,scale,sigmoid,"{'svm__C': 0.101, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9278033794162827,0.9287925696594427,0.9139280125195618,0.9292307692307692,0.8979591836734694,0.9195427828999051,0.012206805405524348,119
28,23.850392436981203,0.24883929847059216,5.265176630020141,0.14294545326194977,0.101,balanced,auto,linear,"{'svm__C': 0.101, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
29,74.34797720909118,0.2844049607908968,14.814587354660034,0.39539583177012194,0.101,balanced,auto,poly,"{'svm__C': 0.101, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.034383954154727794,0.04011461318051576,0.017391304347826087,0.023054755043227664,0.04,0.03098892534525946,0.009207064903523342,199
30,70.75117025375366,3.0277831481089725,19.570514917373657,0.74443080102177,0.101,balanced,auto,rbf,"{'svm__C': 0.101, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.8963317384370016,0.867430441898527,0.8543046357615894,0.8966613672496025,0.830820770519263,0.8691097907731967,0.025251477978577404,143
31,55.84263367652893,1.2361418725603281,10.979679584503174,0.7347604246584151,0.101,balanced,auto,sigmoid,"{'svm__C': 0.101, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9278033794162827,0.9287925696594427,0.9139280125195618,0.9292307692307692,0.8979591836734694,0.9195427828999051,0.012206805405524348,119
32,26.701662826538087,2.8290988747724035,5.546411752700806,0.27164937145113305,0.201,,scale,linear,"{'svm__C': 0.201, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
33,69.62986059188843,0.8041964165209027,13.748724317550659,0.49242101031831287,0.201,,scale,poly,"{'svm__C': 0.201, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.045584045584045586,0.034482758620689655,0.017391304347826087,0.034383954154727794,0.045584045584045586,0.03548522165826694,0.010330344188466227,197
34,51.55117359161377,0.4417590338784006,14.553762006759644,0.47362002565356115,0.201,,scale,rbf,"{'svm__C': 0.201, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.859504132231405,0.8378378378378378,0.823327615780446,0.869281045751634,0.8034782608695652,0.8386857784941777,0.023856385700558397,145
35,34.59009146690369,0.39842776844041455,7.8186235427856445,0.20943209431319934,0.201,,scale,sigmoid,"{'svm__C': 0.201, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9237947122861586,0.9199372056514914,0.8980891719745223,0.9273570324574961,0.8938193343898574,0.9125994913519051,0.01385787650648619,133
36,24.151745796203613,0.3930090073696417,5.4482146263122555,0.05985121802864907,0.201,,auto,linear,"{'svm__C': 0.201, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
37,70.283029794693,0.35658412002018014,15.6150333404541,0.5212264713447718,0.201,,auto,poly,"{'svm__C': 0.201, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.045584045584045586,0.034482758620689655,0.017391304347826087,0.034383954154727794,0.045584045584045586,0.03548522165826694,0.010330344188466227,197
38,54.41751656532288,1.6407089582876717,16.753163433074953,1.348672548648395,0.201,,auto,rbf,"{'svm__C': 0.201, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.859504132231405,0.8378378378378378,0.823327615780446,0.869281045751634,0.8034782608695652,0.8386857784941777,0.023856385700558397,145
