mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logit__C,param_logit__class_weight,param_logit__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.16379919052124,0.15201372796955026,0.014305400848388671,0.004435550270464657,0.001,balanced,0.6,"{'logit__C': 0.001, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.6}",0.8344923504867872,0.8307692307692308,0.8319088319088319,0.8316831683168316,0.825531914893617,0.8308770992750597,0.0029450600176485157,275
3.4167627334594726,0.21497877755495415,0.014072895050048828,0.004148436102105627,0.001,balanced,0.7,"{'logit__C': 0.001, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.7}",0.8133704735376045,0.8179271708683473,0.812051649928264,0.8203677510608204,0.8074712643678161,0.8142376619525704,0.004527808942681091,276
2.806527853012085,0.0860443136925487,0.011799240112304687,0.0025536292224129105,0.001,balanced,0.8,"{'logit__C': 0.001, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.8}",0.8022130013831259,0.7811158798283262,0.7635829662261381,0.7896995708154506,0.7878787878787878,0.7848980412263658,0.012652150404868933,277
3.181524896621704,0.2311172696811293,0.013748836517333985,0.003307834696421432,0.001,balanced,0.9,"{'logit__C': 0.001, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.9}",0.7785817655571635,0.7300150829562594,0.6803149606299213,0.7567567567567568,0.7382753403933434,0.736788781258689,0.032810848343885805,279
4.140456056594848,0.07291226392582573,0.012489795684814453,0.0009798531741362336,0.001,balanced,1.0,"{'logit__C': 0.001, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 1.0}",0.7425149700598802,0.7181818181818181,0.6793048973143759,0.707740916271722,0.7012195121951219,0.7097924228045837,0.020728433320243676,281
9.018122148513793,0.1322759190941383,0.013942193984985352,0.001351812431469727,0.101,,0.0,"{'logit__C': 0.101, 'logit__class_weight': None, 'logit__l1_ratio': 0.0}",0.9385964912280702,0.9571639586410635,0.9253731343283582,0.9487554904831625,0.9384164222873901,0.941661099393609,0.010732069590499877,245
15.385499000549316,0.13697988452826118,0.010654115676879882,0.0024620933776769343,0.101,,0.1,"{'logit__C': 0.101, 'logit__class_weight': None, 'logit__l1_ratio': 0.1}",0.9415204678362573,0.9526627218934911,0.9315476190476191,0.9501466275659824,0.9380530973451328,0.9427861067376965,0.007772150527341293,171
14.3527006149292,0.08428954640957721,0.011767721176147461,0.00408126765143493,0.101,,0.2,"{'logit__C': 0.101, 'logit__class_weight': None, 'logit__l1_ratio': 0.2}",0.935672514619883,0.9511111111111111,0.9376854599406528,0.9544787077826725,0.9345238095238095,0.9426943205956257,0.0083769426326361,174
13.636301183700562,0.2819915978532505,0.011846208572387695,0.0037750313321942962,0.101,,0.3,"{'logit__C': 0.101, 'logit__class_weight': None, 'logit__l1_ratio': 0.3}",0.9325513196480938,0.9495548961424333,0.9406528189910979,0.9530791788856305,0.9361069836552749,0.9423890394645061,0.007808815539894397,204
13.010888051986694,0.14193312557812876,0.01623077392578125,0.0027499265573128753,0.101,,0.4,"{'logit__C': 0.101, 'logit__class_weight': None, 'logit__l1_ratio': 0.4}",0.9294117647058824,0.9434523809523809,0.9392592592592592,0.9501466275659824,0.9311377245508982,0.9386815514068806,0.007712078855457454,265
12.767836666107177,0.24747676879555944,0.010259389877319336,0.003631098381525619,0.101,,0.5,"{'logit__C': 0.101, 'logit__class_weight': None, 'logit__l1_ratio': 0.5}",0.9323529411764706,0.9479940564635958,0.9392592592592592,0.9502923976608187,0.9327354260089686,0.9405268161138226,0.0074866675233958456,259
12.222855615615845,0.2276173121770767,0.01045694351196289,0.001584132031498537,0.101,,0.6,"{'logit__C': 0.101, 'logit__class_weight': None, 'logit__l1_ratio': 0.6}",0.9341142020497804,0.9434523809523809,0.9408284023668639,0.9502923976608187,0.929745889387145,0.9396866544833978,0.007181046013469318,261
12.093030214309692,0.250879026470275,0.013062286376953124,0.003802419697770706,0.101,,0.7,"{'logit__C': 0.101, 'logit__class_weight': None, 'logit__l1_ratio': 0.7}",0.9337260677466863,0.9450222882615156,0.9392592592592592,0.9515418502202643,0.9267563527653214,0.9392611636506093,0.008614097805036108,264
12.557254409790039,0.3628355133332212,0.010806035995483399,0.0012411257335754465,0.101,,0.8,"{'logit__C': 0.101, 'logit__class_weight': None, 'logit__l1_ratio': 0.8}",0.9321533923303835,0.9525222551928784,0.9390787518573551,0.9515418502202643,0.9311377245508982,0.9412867948303558,0.009194562013955798,254
13.07974615097046,0.0938398466290233,0.013726091384887696,0.0019470110395205173,0.101,,0.9,"{'logit__C': 0.101, 'logit__class_weight': None, 'logit__l1_ratio': 0.9}",0.9323529411764706,0.9511111111111111,0.9390787518573551,0.9560117302052786,0.9281437125748503,0.9413396493850131,0.010684163516297075,253
13.602603483200074,0.3817241622809323,0.015305709838867188,0.002697512580927468,0.101,,1.0,"{'logit__C': 0.101, 'logit__class_weight': None, 'logit__l1_ratio': 1.0}",0.9321533923303835,0.9528023598820059,0.9359165424739195,0.9530791788856305,0.9246987951807228,0.9397300537505323,0.011375163560954785,260
9.619835329055785,0.24989031314555007,0.015154409408569335,0.003976786603588021,0.101,balanced,0.0,"{'logit__C': 0.101, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.0}",0.9387755102040817,0.9504373177842566,0.9364844903988183,0.9461426491994177,0.9399707174231332,0.9423621370019415,0.005150346126671024,216
16.799186420440673,0.30177540408265185,0.01091938018798828,0.003246029255386441,0.101,balanced,0.1,"{'logit__C': 0.101, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.1}",0.938953488372093,0.9560117302052786,0.9347181008902077,0.9518248175182482,0.9354838709677419,0.943398401590714,0.008807328912639092,101
15.763483810424805,0.2126951708761064,0.0123809814453125,0.0012124280722042061,0.101,balanced,0.2,"{'logit__C': 0.101, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.2}",0.936231884057971,0.9544787077826725,0.9396170839469808,0.9575402635431918,0.9399707174231332,0.9455677313507899,0.008679191692471638,2
14.233978176116944,0.3296324649975729,0.013842582702636719,0.005323029548181692,0.101,balanced,0.3,"{'logit__C': 0.101, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.3}",0.9315866084425036,0.9515418502202643,0.9396170839469808,0.9532163742690059,0.9396170839469808,0.943115800165147,0.008129258378067116,136
13.284975624084472,0.3746814936367018,0.011957836151123048,0.004098862149872558,0.101,balanced,0.4,"{'logit__C': 0.101, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.4}",0.9331395348837209,0.9560117302052786,0.9425625920471281,0.9518248175182482,0.9378698224852071,0.9442816994279166,0.008517130730564263,48
13.505158472061158,0.40379298091445726,0.013854598999023438,0.004539095318011388,0.101,balanced,0.5,"{'logit__C': 0.101, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.5}",0.9346879535558781,0.9515418502202643,0.9410029498525073,0.9504373177842566,0.9303703703703704,0.9416080883566554,0.008380640558543404,246
13.147017812728881,0.24004144321808865,0.012184810638427735,0.0038516672249808443,0.101,balanced,0.6,"{'logit__C': 0.101, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.6}",0.9317851959361393,0.9504373177842566,0.9396170839469808,0.9534883720930233,0.9364844903988183,0.9423624920318436,0.008281972947481371,215
12.741040086746215,0.28996055482334715,0.013477945327758789,0.004014883095964434,0.101,balanced,0.7,"{'logit__C': 0.101, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.7}",0.9315866084425036,0.9533527696793003,0.9396170839469808,0.9548762736535662,0.9335302806499262,0.9425926032744553,0.00978551038937443,191
12.961228895187379,0.3193600119443398,0.013562583923339843,0.0029362797051571245,0.101,balanced,0.8,"{'logit__C': 0.101, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.8}",0.9329446064139941,0.9533527696793003,0.9396170839469808,0.956268221574344,0.930576070901034,0.9425517505031307,0.010479789894541828,194
12.722748708724975,0.32630109746764663,0.013867330551147462,0.0031168557136046667,0.101,balanced,0.9,"{'logit__C': 0.101, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.9}",0.9331395348837209,0.9563953488372093,0.9411764705882353,0.9577874818049491,0.9319526627218935,0.9440902997672016,0.011088362489128829,50
12.467226600646972,0.10924999952264147,0.013062191009521485,0.004489491856191677,0.101,balanced,1.0,"{'logit__C': 0.101, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 1.0}",0.9346879535558781,0.9563953488372093,0.9425625920471281,0.9563953488372093,0.930576070901034,0.9441234628356918,0.010734946234497474,49
8.83214454650879,0.0874363235085448,0.017031002044677734,0.003836202180783714,0.201,,0.0,"{'logit__C': 0.201, 'logit__class_weight': None, 'logit__l1_ratio': 0.0}",0.9372262773722628,0.9571639586410635,0.9269746646795827,0.948905109489051,0.9384164222873901,0.9417372864938699,0.010379520655907162,243
15.91881890296936,0.2781978753107474,0.009533071517944336,0.0017121017192429939,0.201,,0.1,"{'logit__C': 0.201, 'logit__class_weight': None, 'logit__l1_ratio': 0.1}",0.9399707174231332,0.9557522123893806,0.9315476190476191,0.9456681350954479,0.9384164222873901,0.9422710212485942,0.008104610819378395,228
14.97062907218933,0.24987666806168782,0.010871458053588866,0.0019297127038053685,0.201,,0.2,"{'logit__C': 0.201, 'logit__class_weight': None, 'logit__l1_ratio': 0.2}",0.9401459854014599,0.9542097488921714,0.9345238095238095,0.9516837481698389,0.9380530973451328,0.9437232778664825,0.007783486986384381,79
13.899391794204712,0.44084900568897767,0.00916118621826172,0.002191598531923817,0.201,,0.3,"{'logit__C': 0.201, 'logit__class_weight': None, 'logit__l1_ratio': 0.3}",0.9399707174231332,0.9495548961424333,0.9361069836552749,0.9546120058565154,0.9366715758468336,0.9433832357848381,0.007400137493823592,103
13.49527349472046,0.20114233441097076,0.010233879089355469,0.0033411323413798017,0.201,,0.4,"{'logit__C': 0.201, 'logit__class_weight': None, 'logit__l1_ratio': 0.4}",0.935672514619883,0.9511111111111111,0.9376854599406528,0.9544787077826725,0.9362962962962963,0.9430488179501231,0.008054997966986605,141
13.221120357513428,0.18451909643703213,0.010055160522460938,0.002203042024503373,0.201,,0.5,"{'logit__C': 0.201, 'logit__class_weight': None, 'logit__l1_ratio': 0.5}",0.931185944363104,0.9512555391432792,0.9392592592592592,0.9546120058565154,0.9362962962962963,0.9425218089836909,0.008948228523520533,198
12.81610655784607,0.17686059849243704,0.013049602508544922,0.003151642148032496,0.201,,0.6,"{'logit__C': 0.201, 'logit__class_weight': None, 'logit__l1_ratio': 0.6}",0.9298245614035088,0.9511111111111111,0.9390787518573551,0.9516837481698389,0.9361069836552749,0.9415610312394179,0.008571190043384493,247
12.638130950927735,0.3268375026562909,0.012526464462280274,0.0019220191877862074,0.201,,0.7,"{'logit__C': 0.201, 'logit__class_weight': None, 'logit__l1_ratio': 0.7}",0.9309838472834068,0.9479940564635958,0.9392592592592592,0.9516837481698389,0.9327354260089686,0.9405312674370139,0.008168444484922568,258
12.79971776008606,0.34135938695461426,0.011527442932128906,0.000586565519018674,0.201,,0.8,"{'logit__C': 0.201, 'logit__class_weight': None, 'logit__l1_ratio': 0.8}",0.9296187683284457,0.9450222882615156,0.9392592592592592,0.9501466275659824,0.9327354260089686,0.9393564738848343,0.007578911586430541,263
12.790836238861084,0.7868627947145136,0.014104747772216797,0.0034882672120850546,0.201,,0.9,"{'logit__C': 0.201, 'logit__class_weight': None, 'logit__l1_ratio': 0.9}",0.9309838472834068,0.9464285714285714,0.9392592592592592,0.9502923976608187,0.9313432835820895,0.9396614718428291,0.0077905766082971,262
14.243713521957398,0.24767466693589743,0.01392822265625,0.0032571277737478365,0.201,,1.0,"{'logit__C': 0.201, 'logit__class_weight': None, 'logit__l1_ratio': 1.0}",0.933920704845815,0.9479940564635958,0.9423929098966026,0.9502923976608187,0.9327354260089686,0.9414670989751602,0.007134905380635822,251
9.901096391677857,0.19071827505775288,0.012604331970214844,0.0024122751638751155,0.201,balanced,0.0,"{'logit__C': 0.201, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.0}",0.9374090247452693,0.9518248175182482,0.9364844903988183,0.9461426491994177,0.9399707174231332,0.9423663398569774,0.005807468380100128,205
17.53099708557129,0.26082370159820883,0.009276580810546876,0.0023225935405428574,0.201,balanced,0.1,"{'logit__C': 0.201, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.1}",0.9403202328966521,0.9574155653450808,0.9364844903988183,0.948905109489051,0.935672514619883,0.943759582549897,0.008283949216799178,70
16.520385265350342,0.2833928303222323,0.010153484344482423,0.0023848205360422884,0.201,balanced,0.2,"{'logit__C': 0.201, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.2}",0.9418604651162791,0.9546120058565154,0.9347181008902077,0.9504373177842566,0.935672514619883,0.9434600808534285,0.007907900334338238,87
15.372225761413574,0.4764255822314684,0.011626005172729492,0.004235899935369625,0.201,balanced,0.3,"{'logit__C': 0.201, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.3}",0.9377713458755427,0.9547445255474453,0.9394387001477105,0.9518248175182482,0.9413489736070382,0.945025672539197,0.006899885609574559,10
14.68680305480957,0.25496425568203446,0.012868595123291016,0.0012273694195863406,0.201,balanced,0.4,"{'logit__C': 0.201, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.4}",0.9346879535558781,0.9546120058565154,0.9382352941176471,0.9575402635431918,0.9399707174231332,0.945009246899273,0.009241662940954989,12
13.428710699081421,0.6670082046990014,0.008321142196655274,0.0015426937388264078,0.201,balanced,0.5,"{'logit__C': 0.201, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.5}",0.9315866084425036,0.9515418502202643,0.9396170839469808,0.9532163742690059,0.9368575624082232,0.9425638958573955,0.008435943832307412,193
12.646504831314086,0.20649364172425355,0.01156930923461914,0.002026824301995835,0.201,balanced,0.6,"{'logit__C': 0.201, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.6}",0.9288824383164006,0.9516837481698389,0.9396170839469808,0.9532163742690059,0.9396170839469808,0.9426033457298415,0.008957554380132933,190
12.96823492050171,0.8878352771823906,0.011404323577880859,0.0018010271040092686,0.201,balanced,0.7,"{'logit__C': 0.201, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.7}",0.9317851959361393,0.9546120058565154,0.9425625920471281,0.9532163742690059,0.9364844903988183,0.9437321317015213,0.008999421318567132,77
13.898454666137695,0.16739554437220105,0.013766336441040038,0.004367440558379034,0.201,balanced,0.8,"{'logit__C': 0.201, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.8}",0.9317851959361393,0.9560117302052786,0.9425625920471281,0.9533527696793003,0.9364844903988183,0.944039355653333,0.009375485943332611,55
14.484508991241455,1.3317549784234624,0.012970781326293946,0.0016879187888620855,0.201,balanced,0.9,"{'logit__C': 0.201, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.9}",0.9346879535558781,0.95,0.9410029498525073,0.9504373177842566,0.930576070901034,0.9413408584187352,0.007974738635561456,252
17.316084766387938,0.32380829161258495,0.013989782333374024,0.0029100313789341774,0.201,balanced,1.0,"{'logit__C': 0.201, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 1.0}",0.9333333333333333,0.9487554904831625,0.9410029498525073,0.9519650655021834,0.930576070901034,0.9411265820144441,0.008339499546248219,257
11.315635204315186,0.4771106973923063,0.016751623153686522,0.0016471580779694754,0.301,,0.0,"{'logit__C': 0.301, 'logit__class_weight': None, 'logit__l1_ratio': 0.0}",0.9372262773722628,0.9571639586410635,0.9269746646795827,0.948905109489051,0.9384164222873901,0.9417372864938699,0.010379520655907162,243
17.47743968963623,0.3060904259280401,0.008327722549438477,0.001985865806248619,0.301,,0.1,"{'logit__C': 0.301, 'logit__class_weight': None, 'logit__l1_ratio': 0.1}",0.9399707174231332,0.9542097488921714,0.9301634472511144,0.9487554904831625,0.9382352941176471,0.9422669396334458,0.00839944420748191,229
16.17102403640747,0.21759152349115787,0.01332392692565918,0.0034597355282737136,0.301,,0.2,"{'logit__C': 0.301, 'logit__class_weight': None, 'logit__l1_ratio': 0.2}",0.9399707174231332,0.9557522123893806,0.9315476190476191,0.9472140762463344,0.9382352941176471,0.9425439838448229,0.008274945441743687,195
15.195527648925781,0.4992150593329878,0.012272167205810546,0.003625951122161508,0.301,,0.3,"{'logit__C': 0.301, 'logit__class_weight': None, 'logit__l1_ratio': 0.3}",0.9415204678362573,0.9542097488921714,0.9345238095238095,0.9516837481698389,0.9380530973451328,0.9439981743534419,0.00767581733227563,58
14.630388021469116,0.2635141955230145,0.010764217376708985,0.002821040924737233,0.301,,0.4,"{'logit__C': 0.301, 'logit__class_weight': None, 'logit__l1_ratio': 0.4}",0.9385964912280702,0.9511111111111111,0.9361069836552749,0.9502923976608187,0.9382352941176471,0.9428684555545843,0.0064573934892206385,167
13.971019411087036,0.2121278451537506,0.00902261734008789,0.0019007999568632992,0.301,,0.5,"{'logit__C': 0.301, 'logit__class_weight': None, 'logit__l1_ratio': 0.5}",0.9354838709677419,0.9526627218934911,0.9376854599406528,0.9560117302052786,0.9364844903988183,0.9436656546811966,0.008805069376080676,81
13.898760175704956,0.09160705983142342,0.012228059768676757,0.0023641077550112756,0.301,,0.6,"{'logit__C': 0.301, 'logit__class_weight': None, 'logit__l1_ratio': 0.6}",0.935672514619883,0.9526627218934911,0.9376854599406528,0.9544787077826725,0.9362962962962963,0.943359140106599,0.008382840092180986,104
13.536773443222046,0.27730710212159676,0.012747526168823242,0.003678777420219878,0.301,,0.7,"{'logit__C': 0.301, 'logit__class_weight': None, 'logit__l1_ratio': 0.7}",0.9327485380116959,0.9528023598820059,0.9392592592592592,0.9530791788856305,0.9378698224852071,0.9431518317047598,0.008282091251035772,129
13.560299015045166,0.22458668528587514,0.012006664276123047,0.0027009227939102207,0.301,,0.8,"{'logit__C': 0.301, 'logit__class_weight': None, 'logit__l1_ratio': 0.8}",0.931185944363104,0.9526627218934911,0.9392592592592592,0.9546120058565154,0.9361069836552749,0.9427653830055289,0.009262940947042542,172
13.2767840385437,0.36697654900570004,0.010950708389282226,0.0025320001133364353,0.301,,0.9,"{'logit__C': 0.301, 'logit__class_weight': None, 'logit__l1_ratio': 0.9}",0.9298245614035088,0.9511111111111111,0.9376854599406528,0.9516837481698389,0.9361069836552749,0.9412823728560774,0.008669447309802803,255
13.18911919593811,0.5390158937727044,0.014139795303344726,0.00200179006308428,0.301,,1.0,"{'logit__C': 0.301, 'logit__class_weight': None, 'logit__l1_ratio': 1.0}",0.9309838472834068,0.9511111111111111,0.9376854599406528,0.9516837481698389,0.9343283582089552,0.9411585049427931,0.008626374893412331,256
8.492242050170898,0.1119801542496252,0.010470962524414063,0.0014375696942074045,0.301,balanced,0.0,"{'logit__C': 0.301, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.0}",0.9374090247452693,0.9518248175182482,0.9364844903988183,0.9461426491994177,0.9399707174231332,0.9423663398569774,0.005807468380100128,205
15.006383991241455,0.2567361860621738,0.009439611434936523,0.0022304947614643854,0.301,balanced,0.1,"{'logit__C': 0.301, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.1}",0.9401459854014599,0.9560117302052786,0.9364844903988183,0.9475218658892128,0.9370424597364568,0.9434413063262452,0.0074144209264186646,96
14.822973585128784,0.12317248391811662,0.014052391052246094,0.0036739695863948424,0.301,balanced,0.2,"{'logit__C': 0.301, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.2}",0.9418604651162791,0.9546120058565154,0.9362962962962963,0.9504373177842566,0.9370424597364568,0.9440497089579608,0.007298950615583809,54
14.224424076080322,0.1526005659574509,0.011424398422241211,0.0016508984280484548,0.301,balanced,0.3,"{'logit__C': 0.301, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.3}",0.9433962264150944,0.9546120058565154,0.9362962962962963,0.9504373177842566,0.9385964912280702,0.9446676675160466,0.006938794266137514,20
13.975429964065551,0.24131744044593326,0.012541532516479492,0.00176777367041628,0.301,balanced,0.4,"{'logit__C': 0.301, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.4}",0.938953488372093,0.956140350877193,0.9362962962962963,0.9533527696793003,0.9385964912280702,0.9446678792905905,0.008326395904288726,19
14.061187410354615,0.15268176072303505,0.012755632400512695,0.0032716894353789685,0.301,balanced,0.5,"{'logit__C': 0.301, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.5}",0.936231884057971,0.9546120058565154,0.9410029498525073,0.9547445255474453,0.9397944199706314,0.9452771570570141,0.007834751879362004,9
13.90221529006958,0.3327681954336995,0.011059999465942383,0.000680565522919325,0.301,balanced,0.6,"{'logit__C': 0.301, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.6}",0.9346879535558781,0.9546120058565154,0.9382352941176471,0.956140350877193,0.9399707174231332,0.9447292643660734,0.008871581776816531,15
13.805243158340454,0.2423930918910122,0.010165596008300781,0.0020762862158838404,0.301,balanced,0.7,"{'logit__C': 0.301, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.7}",0.9331395348837209,0.9515418502202643,0.9396170839469808,0.9532163742690059,0.9384164222873901,0.9431862531214723,0.007833851354757865,119
13.482123565673827,0.400340604423651,0.011197996139526368,0.0011437605311020193,0.301,balanced,0.8,"{'logit__C': 0.301, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.8}",0.9286754002911208,0.9515418502202643,0.9411764705882353,0.9532163742690059,0.9382352941176471,0.9425690778972546,0.00902918465396718,192
12.798446321487427,0.35762406215538495,0.009108400344848633,0.0017978882069998325,0.301,balanced,0.9,"{'logit__C': 0.301, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 0.9}",0.9288824383164006,0.9516837481698389,0.9396170839469808,0.9516837481698389,0.9396170839469808,0.942296820510008,0.00860855908398633,225
12.782081937789917,0.1535391892543031,0.011626672744750977,0.004575512068634496,0.301,balanced,1.0,"{'logit__C': 0.301, 'logit__class_weight': 'balanced', 'logit__l1_ratio': 1.0}",0.9302325581395349,0.9546120058565154,0.9396170839469808,0.9532163742690059,0.9380530973451328,0.9431462239114339,0.009359803572870983,131
7.956606006622314,0.18444926315765436,0.009558820724487304,0.0019219212109266662,0.401,,0.0,"{'logit__C': 0.401, 'logit__class_weight': None, 'logit__l1_ratio': 0.0}",0.9372262773722628,0.9587020648967551,0.9269746646795827,0.948905109489051,0.9384164222873901,0.9420449077450084,0.010844543178790514,238
