mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_voting_pca__voting,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.27364239692688,0.15769538508024927,0.09163112640380859,0.04209259584059139,5,hard,"{'pca__n_components': 5, 'voting_pca__voting': 'hard'}",0.8925869894099848,0.8899082568807339,0.8601190476190477,0.8868501529051988,0.9198813056379822,0.8898691504905895,0.018985787324104404,6
2.3638565063476564,0.038725518861333116,0.08308467864990235,0.019780970416152014,5,soft,"{'pca__n_components': 5, 'voting_pca__voting': 'soft'}",0.8978978978978979,0.8966565349544073,0.8609865470852018,0.8895705521472392,0.9201183431952663,0.8930459750560026,0.019023017115700726,5
1.880587387084961,0.07685210699483558,0.06052999496459961,0.008459320470321677,10,hard,"{'pca__n_components': 10, 'voting_pca__voting': 'hard'}",0.9289940828402367,0.9260935143288085,0.9147982062780269,0.9415292353823088,0.9494047619047619,0.9321639601468285,0.012111329138396165,4
1.8699350357055664,0.028698097807894524,0.05708522796630859,0.005759720312006881,10,soft,"{'pca__n_components': 10, 'voting_pca__voting': 'soft'}",0.9335302806499262,0.9313432835820895,0.9164179104477612,0.9420505200594353,0.9542097488921714,0.9355103487262767,0.012475958548770007,3
2.204729747772217,0.14530310291775472,0.05001797676086426,0.011236324823695883,20,hard,"{'pca__n_components': 20, 'voting_pca__voting': 'hard'}",0.9425625920471281,0.93993993993994,0.9221556886227545,0.9379727685325264,0.9644970414201184,0.9414256061124935,0.013557602115128818,2
2.0149401664733886,0.024745405019366916,0.035498762130737306,0.001252799716884317,20,soft,"{'pca__n_components': 20, 'voting_pca__voting': 'soft', 'MODEL_NAME': 'voting_pca', 'TIME_ELAPSED_MIN': 0.1421801805496216}",0.9427312775330396,0.9367469879518072,0.9283582089552239,0.93993993993994,0.9601181683899557,0.9415789165539932,0.010448470531455397,1
