mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__n_neighbors,param_knn__p,param_knn__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.10673832893371582,0.0036733806587782867,129.99019427299498,0.3259608420067505,1,10.0,distance,"{'knn__n_neighbors': 1, 'knn__p': 10.0, 'knn__weights': 'distance'}",0.6617466174661747,0.6416978776529338,0.6887755102040817,0.623279098873592,0.6823529411764706,0.6595704090746507,0.02454874399819187,27
0.09757695198059083,0.011311409084610152,130.23165221214293,0.36804704640035696,3,0.8,uniform,"{'knn__n_neighbors': 3, 'knn__p': 0.8, 'knn__weights': 'uniform'}",0.3878504672897196,0.3103448275862069,0.36879432624113473,0.3724137931034483,0.36104513064133015,0.360089708972368,0.026358221368327658,123
0.09957265853881836,0.007301173087305689,130.5475296020508,0.08001870815694291,3,0.8,distance,"{'knn__n_neighbors': 3, 'knn__p': 0.8, 'knn__weights': 'distance'}",0.3878504672897196,0.3103448275862069,0.36879432624113473,0.3724137931034483,0.36104513064133015,0.360089708972368,0.026358221368327658,123
0.11711430549621582,0.007824213951458698,12.0312744140625,0.07077157660631016,3,1.0,uniform,"{'knn__n_neighbors': 3, 'knn__p': 1.0, 'knn__weights': 'uniform'}",0.4246575342465753,0.3341404358353511,0.3972286374133949,0.40898876404494383,0.4318181818181818,0.39936671067168944,0.03476879616572529,104
0.10508370399475098,0.008810335407073579,11.985345077514648,0.04532801102811039,3,1.0,distance,"{'knn__n_neighbors': 3, 'knn__p': 1.0, 'knn__weights': 'distance'}",0.4246575342465753,0.3341404358353511,0.3972286374133949,0.40898876404494383,0.4318181818181818,0.39936671067168944,0.03476879616572529,104
0.1149216651916504,0.00756090476952026,131.0400200843811,0.3356759897175321,3,1.2,uniform,"{'knn__n_neighbors': 3, 'knn__p': 1.2, 'knn__weights': 'uniform'}",0.4652173913043478,0.37264150943396224,0.4073226544622426,0.4497816593886463,0.4523281596452328,0.42945827484688637,0.034446818493267216,91
0.11567630767822265,0.010445242267601124,132.11243715286255,0.8080140334408498,3,1.2,distance,"{'knn__n_neighbors': 3, 'knn__p': 1.2, 'knn__weights': 'distance'}",0.4652173913043478,0.37264150943396224,0.4073226544622426,0.4497816593886463,0.4523281596452328,0.42945827484688637,0.034446818493267216,91
0.09784584045410157,0.005375907754628262,132.00950837135315,0.45736386867953643,3,1.4,uniform,"{'knn__n_neighbors': 3, 'knn__p': 1.4, 'knn__weights': 'uniform'}",0.463519313304721,0.4189189189189189,0.44835164835164837,0.46284501061571126,0.48068669527896996,0.4548643172939939,0.02068759119731158,83
0.10179438591003417,0.007762710309826588,133.8514521598816,1.856374952494248,3,1.4,distance,"{'knn__n_neighbors': 3, 'knn__p': 1.4, 'knn__weights': 'distance'}",0.463519313304721,0.4189189189189189,0.44835164835164837,0.46284501061571126,0.48068669527896996,0.4548643172939939,0.02068759119731158,83
0.10887317657470703,0.010085541469330309,137.47677745819092,0.8391522182961467,3,1.7,uniform,"{'knn__n_neighbors': 3, 'knn__p': 1.7, 'knn__weights': 'uniform'}",0.5019762845849802,0.4416135881104034,0.465979381443299,0.4970873786407767,0.5030674846625767,0.4819448234884073,0.024323762505404013,67
0.11096253395080566,0.005286160704380986,138.72782125473023,1.320782972602176,3,1.7,distance,"{'knn__n_neighbors': 3, 'knn__p': 1.7, 'knn__weights': 'distance'}",0.5019762845849802,0.4416135881104034,0.465979381443299,0.4970873786407767,0.5030674846625767,0.4819448234884073,0.024323762505404013,67
0.11372919082641601,0.006899180274914451,1.0693815708160401,0.05633734731795681,3,2.0,uniform,"{'knn__n_neighbors': 3, 'knn__p': 2.0, 'knn__weights': 'uniform'}",0.5302491103202847,0.5047801147227533,0.5289855072463768,0.5517241379310345,0.5430711610486891,0.5317620062538276,0.015902225974441755,62
0.11366691589355468,0.01246835799541684,1.0613781452178954,0.023722865647899917,3,2.0,distance,"{'knn__n_neighbors': 3, 'knn__p': 2.0, 'knn__weights': 'distance'}",0.5302491103202847,0.5047801147227533,0.5289855072463768,0.5517241379310345,0.5430711610486891,0.5317620062538276,0.015902225974441755,62
0.11217570304870605,0.0039679181271422715,140.7327320575714,0.4593038683612211,3,2.2,uniform,"{'knn__n_neighbors': 3, 'knn__p': 2.2, 'knn__weights': 'uniform'}",0.55,0.5441696113074205,0.5675213675213675,0.593167701863354,0.5861456483126111,0.5682008658009506,0.019259244786370526,45
0.11476650238037109,0.007904535096709612,140.7432752132416,0.2754391210761407,3,2.2,distance,"{'knn__n_neighbors': 3, 'knn__p': 2.2, 'knn__weights': 'distance'}",0.55,0.5441696113074205,0.5675213675213675,0.593167701863354,0.5861456483126111,0.5682008658009506,0.019259244786370526,45
0.10722861289978028,0.009175546376628187,140.6691842556,0.3532544956954782,3,3.0,uniform,"{'knn__n_neighbors': 3, 'knn__p': 3.0, 'knn__weights': 'uniform'}",0.6289752650176679,0.6448362720403022,0.6613965744400527,0.6445714285714286,0.7032348804500703,0.6566028841039044,0.025471619376581243,29
0.11030163764953613,0.0037202988199859146,141.06704230308532,0.36470497892856485,3,3.0,distance,"{'knn__n_neighbors': 3, 'knn__p': 3.0, 'knn__weights': 'distance'}",0.6289752650176679,0.6448362720403022,0.6613965744400527,0.6445714285714286,0.7032348804500703,0.6566028841039044,0.025471619376581243,29
0.10620536804199218,0.008335005388769615,138.9295304298401,0.5713232700653941,3,10.0,uniform,"{'knn__n_neighbors': 3, 'knn__p': 10.0, 'knn__weights': 'uniform'}",0.6708385481852316,0.6571428571428571,0.7072538860103627,0.6298200514138818,0.6919060052219321,0.671392269594853,0.02697580608035167,25
0.10687284469604492,0.011480186059905815,139.4528423309326,0.4903626516231277,3,10.0,distance,"{'knn__n_neighbors': 3, 'knn__p': 10.0, 'knn__weights': 'distance'}",0.6708385481852316,0.6571428571428571,0.7072538860103627,0.6298200514138818,0.6919060052219321,0.671392269594853,0.02697580608035167,25
0.11230015754699707,0.008957985104561542,139.56316442489623,0.5478792357283779,5,0.8,uniform,"{'knn__n_neighbors': 5, 'knn__p': 0.8, 'knn__weights': 'uniform'}",0.36104513064133015,0.2977667493796526,0.35096153846153844,0.36705882352941177,0.3588516746411483,0.34713678333061626,0.025217444331836116,129
0.11014804840087891,0.004460576512529557,140.2881236076355,0.9576489899068896,5,0.8,distance,"{'knn__n_neighbors': 5, 'knn__p': 0.8, 'knn__weights': 'distance'}",0.36104513064133015,0.2977667493796526,0.35096153846153844,0.36705882352941177,0.3588516746411483,0.34713678333061626,0.025217444331836116,129
0.12298364639282226,0.018533206602742488,12.92592625617981,0.14540889940012594,5,1.0,uniform,"{'knn__n_neighbors': 5, 'knn__p': 1.0, 'knn__weights': 'uniform'}",0.41013824884792627,0.33495145631067963,0.3953488372093023,0.39080459770114945,0.4037122969837587,0.38699108741056326,0.02686227086321919,113
0.11531572341918946,0.00978243759220757,12.92014808654785,0.11693876491750817,5,1.0,distance,"{'knn__n_neighbors': 5, 'knn__p': 1.0, 'knn__weights': 'distance'}",0.41013824884792627,0.33495145631067963,0.3953488372093023,0.39080459770114945,0.4037122969837587,0.38699108741056326,0.02686227086321919,113
0.09865832328796387,0.005134408020204443,142.7810306072235,0.7947727619652466,5,1.2,uniform,"{'knn__n_neighbors': 5, 'knn__p': 1.2, 'knn__weights': 'uniform'}",0.4260089686098655,0.33816425120772947,0.41743119266055045,0.41797752808988764,0.43537414965986393,0.40699121804557936,0.035026016290740106,100
0.12692770957946778,0.04041258308948686,143.09011363983154,0.3647345395965919,5,1.2,distance,"{'knn__n_neighbors': 5, 'knn__p': 1.2, 'knn__weights': 'distance'}",0.4260089686098655,0.33816425120772947,0.41743119266055045,0.41797752808988764,0.43537414965986393,0.40699121804557936,0.035026016290740106,100
0.12659058570861817,0.00882033102420392,142.59557657241822,0.7608230694532917,5,1.4,uniform,"{'knn__n_neighbors': 5, 'knn__p': 1.4, 'knn__weights': 'uniform'}",0.43326039387308535,0.37701149425287356,0.4304932735426009,0.44539614561027835,0.4805194805194805,0.4333361575596638,0.03332345931503898,87
0.11418700218200684,0.009607319047768747,142.54209723472596,0.3375708268556951,5,1.4,distance,"{'knn__n_neighbors': 5, 'knn__p': 1.4, 'knn__weights': 'distance'}",0.43326039387308535,0.37701149425287356,0.4304932735426009,0.44539614561027835,0.4805194805194805,0.4333361575596638,0.03332345931503898,87
0.11520075798034668,0.008388272566601905,142.65006222724915,0.3054657874186757,5,1.7,uniform,"{'knn__n_neighbors': 5, 'knn__p': 1.7, 'knn__weights': 'uniform'}",0.4820717131474104,0.4155844155844156,0.46764091858037576,0.4873294346978557,0.5163934426229508,0.47380398492660164,0.03314409953368648,73
0.11731338500976562,0.005049690117330762,142.4985625743866,0.37355071295853937,5,1.7,distance,"{'knn__n_neighbors': 5, 'knn__p': 1.7, 'knn__weights': 'distance'}",0.4820717131474104,0.4155844155844156,0.46764091858037576,0.4873294346978557,0.5163934426229508,0.47380398492660164,0.03314409953368648,73
0.11226840019226074,0.00471056878925255,1.0897698402404785,0.04554546608464411,5,2.0,uniform,"{'knn__n_neighbors': 5, 'knn__p': 2.0, 'knn__weights': 'uniform'}",0.5228519195612431,0.5108910891089109,0.5328330206378987,0.5364120781527532,0.5814814814814815,0.5368939177884575,0.02399207662847202,57
0.11401629447937012,0.00660930373949767,1.0996331691741943,0.042768043265312965,5,2.0,distance,"{'knn__n_neighbors': 5, 'knn__p': 2.0, 'knn__weights': 'distance'}",0.5228519195612431,0.5108910891089109,0.5328330206378987,0.5364120781527532,0.5814814814814815,0.5368939177884575,0.02399207662847202,57
0.11500105857849122,0.006743109187523245,142.6463041305542,0.3240242178477477,5,2.2,uniform,"{'knn__n_neighbors': 5, 'knn__p': 2.2, 'knn__weights': 'uniform'}",0.5631399317406144,0.5561694290976059,0.5739130434782609,0.5957446808510638,0.6161971830985915,0.5810328536532273,0.02209980161437023,40
0.11368227005004883,0.01790044228509398,142.30223808288574,0.48672439550129365,5,2.2,distance,"{'knn__n_neighbors': 5, 'knn__p': 2.2, 'knn__weights': 'distance'}",0.5631399317406144,0.5561694290976059,0.5739130434782609,0.5957446808510638,0.6161971830985915,0.5810328536532273,0.02209980161437023,40
0.11169061660766602,0.011693798758327654,142.98418707847594,0.1974251357222396,5,3.0,uniform,"{'knn__n_neighbors': 5, 'knn__p': 3.0, 'knn__weights': 'uniform'}",0.6455696202531646,0.6648648648648648,0.6766304347826086,0.6618705035971223,0.717948717948718,0.6733768282892957,0.024393971185726546,23
0.11190810203552246,0.01179969404311298,142.78022890090944,0.38800814107038384,5,3.0,distance,"{'knn__n_neighbors': 5, 'knn__p': 3.0, 'knn__weights': 'distance'}",0.6455696202531646,0.6648648648648648,0.6766304347826086,0.6618705035971223,0.717948717948718,0.6733768282892957,0.024393971185726546,23
0.12064247131347657,0.007697234516894831,141.2501196861267,0.7552263887712997,5,10.0,uniform,"{'knn__n_neighbors': 5, 'knn__p': 10.0, 'knn__weights': 'uniform'}",0.6591478696741855,0.6770025839793282,0.7208387942332897,0.6289473684210526,0.6992084432717678,0.6770290119159247,0.031757848130616724,21
0.10913677215576172,0.008523718118420105,141.26226162910461,0.47747527697247777,5,10.0,distance,"{'knn__n_neighbors': 5, 'knn__p': 10.0, 'knn__weights': 'distance'}",0.6591478696741855,0.6770025839793282,0.7208387942332897,0.6289473684210526,0.6992084432717678,0.6770290119159247,0.031757848130616724,21
0.11533422470092773,0.008684610640274888,141.73262057304382,0.3993260035656084,9,0.8,uniform,"{'knn__n_neighbors': 9, 'knn__p': 0.8, 'knn__weights': 'uniform'}",0.35714285714285715,0.30198019801980197,0.3309002433090024,0.33653846153846156,0.3469879518072289,0.3347099423634704,0.01867125403105572,132
0.12573418617248536,0.029898439821010904,141.45539727211,0.9510929998426498,9,0.8,distance,"{'knn__n_neighbors': 9, 'knn__p': 0.8, 'knn__weights': 'distance'}",0.35714285714285715,0.30198019801980197,0.3309002433090024,0.33653846153846156,0.3469879518072289,0.3347099423634704,0.01867125403105572,132
0.11025519371032715,0.010454979346050768,13.213093948364257,0.10493698059501964,9,1.0,uniform,"{'knn__n_neighbors': 9, 'knn__p': 1.0, 'knn__weights': 'uniform'}",0.38694638694638694,0.32273838630806845,0.36879432624113473,0.38317757009345793,0.3811764705882353,0.36856662803545664,0.023708997789652998,118
0.11876006126403808,0.011678563398482408,13.103068113327026,0.0837909524049655,9,1.0,distance,"{'knn__n_neighbors': 9, 'knn__p': 1.0, 'knn__weights': 'distance'}",0.38694638694638694,0.32273838630806845,0.36879432624113473,0.38317757009345793,0.3811764705882353,0.36856662803545664,0.023708997789652998,118
0.10891199111938477,0.005167794007114083,143.12169971466065,0.43845937677346936,9,1.2,uniform,"{'knn__n_neighbors': 9, 'knn__p': 1.2, 'knn__weights': 'uniform'}",0.40825688073394495,0.34134615384615385,0.4018475750577367,0.3824884792626728,0.42105263157894735,0.3909983440958911,0.027772579612057844,109
0.10773305892944336,0.008296508428926432,142.41464376449585,0.3669736287088345,9,1.2,distance,"{'knn__n_neighbors': 9, 'knn__p': 1.2, 'knn__weights': 'distance'}",0.40825688073394495,0.34134615384615385,0.4018475750577367,0.3824884792626728,0.42105263157894735,0.3909983440958911,0.027772579612057844,109
0.12394824028015136,0.01024649255011416,141.3414526939392,0.6006892097662593,9,1.4,uniform,"{'knn__n_neighbors': 9, 'knn__p': 1.4, 'knn__weights': 'uniform'}",0.4177777777777778,0.37122969837587005,0.4153498871331828,0.41517857142857145,0.45916114790286977,0.41573941652365437,0.027825107232616268,96
0.11034121513366699,0.009752389744919463,142.05614700317383,0.6128785206764091,9,1.4,distance,"{'knn__n_neighbors': 9, 'knn__p': 1.4, 'knn__weights': 'distance'}",0.4177777777777778,0.37122969837587005,0.4153498871331828,0.41517857142857145,0.45916114790286977,0.41573941652365437,0.027825107232616268,96
0.1192861557006836,0.014873176537853883,141.7734583377838,0.29873993504975715,9,1.7,uniform,"{'knn__n_neighbors': 9, 'knn__p': 1.7, 'knn__weights': 'uniform'}",0.4609053497942387,0.43870967741935485,0.4693446088794926,0.5009784735812133,0.5031185031185031,0.4746113225585605,0.024545492794497373,71
0.10914511680603027,0.003998159076351297,141.7996048927307,0.3281740411313114,9,1.7,distance,"{'knn__n_neighbors': 9, 'knn__p': 1.7, 'knn__weights': 'distance'}",0.4609053497942387,0.43870967741935485,0.4693446088794926,0.5009784735812133,0.5031185031185031,0.4746113225585605,0.024545492794497373,71
0.11296267509460449,0.011873704113768016,1.0857481956481934,0.02309894576483559,9,2.0,uniform,"{'knn__n_neighbors': 9, 'knn__p': 2.0, 'knn__weights': 'uniform'}",0.5202952029520295,0.5158730158730159,0.5232558139534884,0.5509838998211091,0.5891181988742964,0.5399052262947878,0.027509841009299693,53
0.10398902893066406,0.01403345408731303,1.102289342880249,0.011394485298061039,9,2.0,distance,"{'knn__n_neighbors': 9, 'knn__p': 2.0, 'knn__weights': 'distance'}",0.5202952029520295,0.5158730158730159,0.5232558139534884,0.5509838998211091,0.5891181988742964,0.5399052262947878,0.027509841009299693,53
0.11737303733825684,0.005900153542452188,141.7974290370941,0.2868127408946032,9,2.2,uniform,"{'knn__n_neighbors': 9, 'knn__p': 2.2, 'knn__weights': 'uniform'}",0.5704347826086956,0.5627376425855514,0.5719424460431655,0.5902192242833052,0.6415770609318996,0.5873822312905235,0.028559015483184406,35
0.1151050090789795,0.004103701173739849,141.74753065109252,0.3533071838961071,9,2.2,distance,"{'knn__n_neighbors': 9, 'knn__p': 2.2, 'knn__weights': 'distance'}",0.5704347826086956,0.5627376425855514,0.5719424460431655,0.5902192242833052,0.6415770609318996,0.5873822312905235,0.028559015483184406,35
0.12210211753845215,0.007281950914649628,141.7978172302246,0.5191482339060988,9,3.0,uniform,"{'knn__n_neighbors': 9, 'knn__p': 3.0, 'knn__weights': 'uniform'}",0.6729475100942126,0.7031700288184438,0.6923076923076923,0.6893081761006289,0.7296511627906976,0.6974769140223351,0.018776233005199938,6
0.11704230308532715,0.01174353016008471,142.29691553115845,0.5785803797622938,9,3.0,distance,"{'knn__n_neighbors': 9, 'knn__p': 3.0, 'knn__weights': 'distance'}",0.6729475100942126,0.7031700288184438,0.6923076923076923,0.6893081761006289,0.7296511627906976,0.6974769140223351,0.018776233005199938,6
0.11259722709655762,0.007814740683809017,141.58855600357055,0.969514815328814,9,10.0,uniform,"{'knn__n_neighbors': 9, 'knn__p': 10.0, 'knn__weights': 'uniform'}",0.660574412532637,0.696969696969697,0.7248322147651006,0.6263736263736264,0.7187079407806191,0.685491578284336,0.037144466645695685,18
0.10504274368286133,0.013095854618547217,141.25096006393431,0.34415805010209305,9,10.0,distance,"{'knn__n_neighbors': 9, 'knn__p': 10.0, 'knn__weights': 'distance'}",0.660574412532637,0.696969696969697,0.7248322147651006,0.6263736263736264,0.7187079407806191,0.685491578284336,0.037144466645695685,18
0.1132805347442627,0.008160415035990217,141.01754426956177,0.6766114709498009,11,0.8,uniform,"{'knn__n_neighbors': 11, 'knn__p': 0.8, 'knn__weights': 'uniform'}",0.34134615384615385,0.30198019801980197,0.3469879518072289,0.324455205811138,0.3309002433090024,0.32913395055866507,0.015685917181681736,135
0.1102515697479248,0.007120516268141098,142.09730620384215,0.6837119336412594,11,0.8,distance,"{'knn__n_neighbors': 11, 'knn__p': 0.8, 'knn__weights': 'distance'}",0.34134615384615385,0.30198019801980197,0.3469879518072289,0.324455205811138,0.3309002433090024,0.32913395055866507,0.015685917181681736,135
0.10834155082702637,0.005972016196726355,12.953857851028442,0.09713851965022743,11,1.0,uniform,"{'knn__n_neighbors': 11, 'knn__p': 1.0, 'knn__weights': 'uniform'}",0.38317757009345793,0.3309002433090024,0.36879432624113473,0.3523809523809524,0.3811764705882353,0.36328591252255654,0.019564470126298663,120
0.11614961624145508,0.008937884423012776,13.029697513580322,0.16148796416125394,11,1.0,distance,"{'knn__n_neighbors': 11, 'knn__p': 1.0, 'knn__weights': 'distance'}",0.38317757009345793,0.3309002433090024,0.36879432624113473,0.3523809523809524,0.3811764705882353,0.36328591252255654,0.019564470126298663,120
0.11608414649963379,0.005704410958023363,143.37050986289978,0.7959089157632095,11,1.2,uniform,"{'knn__n_neighbors': 11, 'knn__p': 1.2, 'knn__weights': 'uniform'}",0.4045977011494253,0.34134615384615385,0.4018475750577367,0.39260969976905313,0.41379310344827586,0.39083884665412894,0.025651739298527116,111
0.12053618431091309,0.00402870025330872,142.5755060195923,0.8856130805585262,11,1.2,distance,"{'knn__n_neighbors': 11, 'knn__p': 1.2, 'knn__weights': 'distance'}",0.4045977011494253,0.34134615384615385,0.4018475750577367,0.39260969976905313,0.41379310344827586,0.39083884665412894,0.025651739298527116,111
0.10650038719177246,0.012548093161863717,142.16095719337463,0.6346594138309901,11,1.4,uniform,"{'knn__n_neighbors': 11, 'knn__p': 1.4, 'knn__weights': 'uniform'}",0.41517857142857145,0.36363636363636365,0.4260089686098655,0.42058165548098436,0.45132743362831856,0.4153465985568207,0.028669457885472177,98
0.12485837936401367,0.010618841861629136,141.75473923683165,0.6444269161124495,11,1.4,distance,"{'knn__n_neighbors': 11, 'knn__p': 1.4, 'knn__weights': 'distance'}",0.41517857142857145,0.36363636363636365,0.4260089686098655,0.42058165548098436,0.45132743362831856,0.4153465985568207,0.028669457885472177,98
0.11688861846923829,0.014677147961466984,140.4732629299164,0.7652874467696555,11,1.7,uniform,"{'knn__n_neighbors': 11, 'knn__p': 1.7, 'knn__weights': 'uniform'}",0.4628099173553719,0.4260869565217391,0.4703389830508475,0.49800796812749004,0.5286885245901639,0.4771864699291225,0.03449849281478493,69
0.10837407112121582,0.012892199392685433,139.93927736282347,0.09896227466964728,11,1.7,distance,"{'knn__n_neighbors': 11, 'knn__p': 1.7, 'knn__weights': 'distance'}",0.4628099173553719,0.4260869565217391,0.4703389830508475,0.49800796812749004,0.5286885245901639,0.4771864699291225,0.03449849281478493,69
0.11148600578308106,0.0030739591030308593,1.0931699752807618,0.06384616058484033,11,2.0,uniform,"{'knn__n_neighbors': 11, 'knn__p': 2.0, 'knn__weights': 'uniform'}",0.5235404896421846,0.5101214574898786,0.52734375,0.5355191256830601,0.6026365348399246,0.5398322715310095,0.0324564215988498,55
0.11602492332458496,0.011176403340079402,1.0424859046936035,0.025558397801135883,11,2.0,distance,"{'knn__n_neighbors': 11, 'knn__p': 2.0, 'knn__weights': 'distance'}",0.5235404896421846,0.5101214574898786,0.52734375,0.5355191256830601,0.6026365348399246,0.5398322715310095,0.0324564215988498,55
0.11186456680297852,0.006487015061190456,140.11084833145142,0.18617174055139407,11,2.2,uniform,"{'knn__n_neighbors': 11, 'knn__p': 2.2, 'knn__weights': 'uniform'}",0.5833333333333334,0.5606060606060606,0.5740072202166066,0.581081081081081,0.6417112299465241,0.5881477850367212,0.027930850465579152,33
0.1067270278930664,0.013887059951637155,139.61011505126953,0.5249179813693826,11,2.2,distance,"{'knn__n_neighbors': 11, 'knn__p': 2.2, 'knn__weights': 'distance'}",0.5833333333333334,0.5606060606060606,0.5740072202166066,0.581081081081081,0.6417112299465241,0.5881477850367212,0.027930850465579152,33
0.09558796882629395,0.005580298247037188,140.05137720108033,0.4728443181856163,11,3.0,uniform,"{'knn__n_neighbors': 11, 'knn__p': 3.0, 'knn__weights': 'uniform'}",0.6666666666666666,0.696165191740413,0.6801736613603473,0.6811779769526248,0.7189349112426036,0.6886236815925311,0.01780222953550319,16
0.10929217338562011,0.0052354460908101055,140.34529733657837,0.5451039903835456,11,3.0,distance,"{'knn__n_neighbors': 11, 'knn__p': 3.0, 'knn__weights': 'distance'}",0.6666666666666666,0.696165191740413,0.6801736613603473,0.6811779769526248,0.7189349112426036,0.6886236815925311,0.01780222953550319,16
0.11715059280395508,0.017471851791522913,137.91371049880982,0.33369985477400393,11,10.0,uniform,"{'knn__n_neighbors': 11, 'knn__p': 10.0, 'knn__weights': 'uniform'}",0.6693333333333333,0.7014084507042253,0.7338709677419355,0.6333333333333333,0.7277628032345014,0.6931417776694657,0.03760242612867635,10
0.11284332275390625,0.009121498038958648,138.49621658325196,0.2865738405310939,11,10.0,distance,"{'knn__n_neighbors': 11, 'knn__p': 10.0, 'knn__weights': 'distance'}",0.6693333333333333,0.7014084507042253,0.7338709677419355,0.6333333333333333,0.7277628032345014,0.6931417776694657,0.03760242612867635,10
